ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-09T12:52:00.052Z,1749473520.052,1.2,1.2,43.5067929,43.506791822,43.506795414,43.506799006,,24.7,0.9,2.2,27810.014,,4.0990143,4.099016438,4.099009312,4.099002187,2.5,,,3.1,1749480720052,1749473520052,27.8,-0.9,122.29,,0.855,,1.2,,124.8,-109.934,247.09,6.8,122.29,1.6
2025-06-09T12:52:00.161Z,1749473520.161,0.4,0.4,43.5067929,43.506792408,43.506794048,43.506795687,,23.8,0.7,2.5,27810.086,,4.0990152,4.099017713,4.099009336,4.099000958,2.5,,-179.093,3.2,1749480720161.999,1749473520161.999,27,2.3,141.968,,1.181,,0.4,,105.1,-109.817,247.068,6.8,141.968,1.5
2025-06-09T12:52:00.253Z,1749473520.253,2,-2,43.5067928,43.506792807,43.506792785,43.506792763,,23,0.654,2.187,27810.16,,4.0990161,4.099018703,4.099010026,4.099001349,2.5,,-166.304,2.764,1749480720253.999,1749473520253.999,25.6,3.6,157.249,,1.291,,-2,,89.8,-109.729,247.049,6.8,157.249,1.4
2025-06-09T12:52:00.362Z,1749473520.362,8.3,-8.3,43.5067927,43.506792552,43.506793046,43.506793539,,22.029,0.6,1.816,27810.25,,4.0990172,4.099019795,4.099011145,4.099002494,2.5,,43.119,2.248,1749480720362.999,1749473520362.999,23.942,6.1,152.527,,1.242,,-8.3,,94.5,-109.651,247.027,6.8,152.527,1.4
2025-06-09T12:52:00.456Z,1749473520.456,13.2,-13.2,43.5067926,43.506792485,43.506792869,43.506793253,,21.2,0.368,1.5,27810.355,,4.0990185,4.099021098,4.099012437,4.099003776,2.5,,-10.753,1.807,1749480720456,1749473520456,22.528,7.3,153.509,,1.164,,-13.2,,93.5,-109.552,247.009,6.8,153.509,1.3
2025-06-09T12:52:00.563Z,1749473520.563,12.4,-12.4,43.5067923,43.506792034,43.506792921,43.506793807,,19.6,0.1,1.2,27810.473,,4.0990199,4.099022477,4.099013887,4.099005296,2.5,,42.991,1.3,1749480720563,1749473520563,20.9,7.7,148.887,,1.37,,-12.4,,98.1,-109.457,246.987,6.8,148.887,1.6
2025-06-09T12:52:00.653Z,1749473520.653,10.7,-10.7,43.5067918,43.50679143,43.506792663,43.506793896,,19.1,0.1,1.3,27810.584,,4.0990211,4.099023653,4.099015144,4.099006635,2.5,,35.556,1.4,1749480720653,1749473520653,20.5,7.6,145.669,,1.817,,-10.7,,101.3,-109.384,246.969,6.8,145.669,2.2
2025-06-09T12:52:00.762Z,1749473520.762,9.2,-9.2,43.5067912,43.506790225,43.506793476,43.506796726,,18.4,0.2,1.1,27810.709,,4.0990224,4.099024629,4.099017199,4.099009769,2.5,,181.651,1.3,1749480720762,1749473520762,19.7,5,125.848,,1.347,,-9.2,,121.1,-109.343,246.948,6.8,125.848,2.3
2025-06-09T12:52:00.852Z,1749473520.852,9,-9,43.5067907,43.506789753,43.506792909,43.506796066,,17.7,0.109,1.145,27810.807,,4.0990234,4.099025652,4.099018145,4.099010638,2.5,,-10.989,1.255,1749480720852.998,1749473520852.998,19.338,3,126.829,,1.379,,-9,,120.1,-109.277,246.929,6.8,126.829,2.3
2025-06-09T12:52:00.963Z,1749473520.963,8.1,-8.1,43.5067902,43.506789125,43.506792708,43.506796291,,17.7,0,1.2,27810.91,,4.0990245,4.09902664,4.099019506,4.099012372,2.5,,41.817,1.2,1749480720963,1749473520963,18.9,1.1,122.207,,0.906,,-8.1,,124.7,-109.219,246.907,6.8,122.207,1.7
