ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG
2025-06-08T08:00:00.076Z,1749369600.076,120.2,7.6,7.6,7.6,43.5210406,43.52103965,43.521042816,43.521045982,33.5,2.1,1.9,9847.11,4.107242,4.10724425,4.107236749,4.107229248,2.5,,4,0,1749376800076.998,1749369600076.998,37.5,3.6,162.092,162.092,282.292,10.585,0
2025-06-08T08:00:00.164Z,1749369600.164,120.2,9.8,9.8,9.8,43.5210406,43.52103965,43.521042816,43.521045982,34.2,2.1,2,9847.11,4.107242,4.10724425,4.107236749,4.107229248,2.5,0,4.1,0,1749376800164,1749369600164,38.3,4.2,162.084,162.084,282.284,10.567,0
2025-06-08T08:00:00.256Z,1749369600.256,120.2,9.6,9.6,9.6,43.5210405,43.52103955,43.521042716,43.521045882,34.6,2.3,1.954,9847.124,4.1072421,4.10724435,4.107236849,4.107229348,2.5,0,4.1,0,1749376800256,1749369600256,38.485,4.6,162.074,162.074,282.274,10.549,0
2025-06-08T08:00:00.362Z,1749369600.362,120.2,10.2,10.2,10.2,43.5210405,43.52103955,43.521042716,43.521045882,34.6,2.2,1.9,9847.124,4.1072421,4.10724435,4.107236849,4.107229348,2.5,0,4.1,0,1749376800362.999,1749369600362.999,38.7,4.3,162.064,162.064,282.264,10.527,0
2025-06-08T08:00:00.460Z,1749369600.460,120.2,10.8,10.8,10.8,43.5210404,43.52103945,43.521042616,43.521045782,34.4,2,2.2,9847.135,4.1072421,4.10724435,4.107236849,4.107229348,2.5,0,4.2,0,1749376800460,1749369600460,38.6,3.8,162.054,162.054,282.254,10.508,0
2025-06-08T08:00:00.563Z,1749369600.563,120.2,9.9,9.9,9.9,43.5210404,43.52103945,43.521042616,43.521045782,34.3,2,2.1,9847.135,4.1072421,4.10724435,4.107236849,4.107229348,2.5,0,4.1,0,1749376800563,1749369600563,38.4,3.3,162.044,162.044,282.244,10.487,0
2025-06-08T08:00:00.663Z,1749369600.663,120.2,11,11,11,43.5210404,43.52103945,43.521042616,43.521045782,33.694,1.8,1.7,9847.135,4.1072421,4.10724435,4.107236849,4.107229348,2.5,0,3.5,0,1749376800663,1749369600663,37.402,2.8,162.034,162.034,282.234,10.467,0
2025-06-08T08:00:00.760Z,1749369600.760,120.2,11,11,11,43.5210403,43.52103935,43.521042516,43.521045682,33.1,1.603,1.6,9847.146,4.1072421,4.10724435,4.107236849,4.107229348,2.5,0,3.303,0,1749376800760.998,1749369600760.998,36.425,2.3,162.024,162.024,282.224,10.448,0
2025-06-08T08:00:00.861Z,1749369600.861,120.2,11.1,11.1,11.1,43.5210403,43.52103935,43.521042516,43.521045682,32.155,1.4,1.7,9847.146,4.1072421,4.10724435,4.107236849,4.107229348,2.5,0,3.1,0,1749376800861.999,1749369600861.999,35.417,2.2,162.014,162.014,282.214,10.428,0
2025-06-08T08:00:00.964Z,1749369600.964,120.2,10.8,10.8,10.8,43.5210402,43.52103925,43.521042416,43.521045582,31.2,1.7,1.5,9847.157,4.1072421,4.10724435,4.107236849,4.107229348,2.5,0,3.2,0,1749376800964,1749369600964,34.4,2.8,162.004,162.004,282.204,10.407,0
2025-06-08T08:00:01.055Z,1749369601.055,120.2,9,9,9,43.5210402,43.52103925,43.521042416,43.521045582,30.5,1.4,1.3,9847.165,4.1072422,4.10724445,4.107236949,4.107229448,2.5,0,2.7,0,1749376801055,1749369601055,33.2,3.2,161.995,161.995,282.194,10.406,0
2025-06-08T08:00:01.161Z,1749369601.161,120.2,8.4,8.4,8.4,43.5210402,43.52103925,43.521042416,43.521045582,29.5,1.4,1.4,9847.165,4.1072422,4.10724445,4.107236949,4.107229448,2.5,0,2.8,0,1749376801161.999,1749369601161.999,32.3,3,161.984,161.984,282.184,10.416,0
