ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-06T14:56:00.048Z,1749221760.048,17.7,17.7,43.5270783,43.527077869,43.527079306,43.527080743,,37.59,1.6,0.7,30126.795,,4.0876183,4.087615765,4.087624216,4.087632666,2.5,,,2.3,1749228960048.999,1749221760048.999,39.941,13.3,87.51,,0.669,,-17.7,,256.8,49.041,169.29,8.905,-87.51,15.4
2025-06-06T14:56:00.163Z,1749221760.163,13.6,13.6,43.5270766,43.527076156,43.527077636,43.527079116,,37,1.4,0.755,30127.49,,4.08761,4.087607469,4.087615906,4.087624342,2.5,,-3.509,2.355,1749228960163,1749221760163,39.088,11.1,87.133,,0.775,,-13.6,,256.4,48.972,169.267,8.916,-87.133,15.5
2025-06-06T14:56:00.255Z,1749221760.255,19.8,19.8,43.527075,43.527074598,43.527075938,43.527077279,,36,1.6,0.8,30128.316,,4.0876,4.087597456,4.087605937,4.087614417,2.5,,14.131,2.4,1749228960255,1749221760255,38.4,12.4,88.451,,0.416,,-19.8,,257.7,48.945,169.249,8.925,-88.451,15.4
2025-06-06T14:56:00.364Z,1749221760.364,26.3,26.3,43.5270733,43.527072872,43.527074298,43.527075725,,35.8,1.7,0.8,30129.145,,4.08759,4.087587464,4.087595918,4.087604372,2.5,,-7.34,2.455,1749228960364,1749221760364,37.797,11.4,87.673,,0.625,,-26.3,,256.9,48.899,169.227,8.936,-87.673,15.4
2025-06-06T14:56:00.453Z,1749221760.453,29.2,29.2,43.5270733,43.527072972,43.527074065,43.527075158,,34.8,1.7,0.8,30129.822,,4.0875816,4.087579036,4.087587584,4.087596132,2.5,,34.445,2.5,1749228960453.999,1749221760453.999,37.3,12.1,90.791,,0.213,,-29.2,,260,49.03,169.209,8.945,-90.791,15.4
2025-06-06T14:56:00.553Z,1749221760.553,24.2,24.2,43.5270716,43.527071318,43.527072259,43.5270732,,35.4,2,0.7,30130.65,,4.0875716,4.087569025,4.087577608,4.08758619,2.5,,14,2.7,1749228960553.998,1749221760553.998,38.1,10.6,92.211,,0.59,,-24.2,,261.4,48.992,169.189,8.955,-92.211,15.3
2025-06-06T14:56:00.654Z,1749221760.654,17.8,17.8,43.5270716,43.527071363,43.527072152,43.527072941,,36.3,2.3,1,30131.457,,4.0875616,4.087559017,4.087567628,4.08757624,2.5,,14,3.3,1749228960654,1749221760654,39.6,11.7,93.631,,0.969,,-17.8,,262.8,49.14,169.169,8.965,-93.631,15.3
2025-06-06T14:56:00.762Z,1749221760.762,19.7,19.7,43.52707,43.527069819,43.527070422,43.527071025,,36.4,2.948,1.3,30132.283,,4.0875516,4.087549008,4.087557648,4.087566288,2.5,,15.741,4.272,1749228960762,1749221760762,41.544,13.5,95.352,,1.427,,-19.7,,264.5,49.115,169.148,8.976,-95.352,15.3
2025-06-06T14:56:00.854Z,1749221760.854,16.7,16.7,43.52707,43.527069835,43.527070384,43.527070932,,38.1,3.5,1.6,30133.09,,4.0875416,4.087539006,4.087547653,4.0875563,2.5,,5.435,5.1,1749228960854,1749221760854,43.2,13.2,95.871,,1.555,,-16.7,,265,49.26,169.129,8.985,-95.871,15.2
2025-06-06T14:56:00.961Z,1749221760.961,15.9,15.9,43.52707,43.527069855,43.527070338,43.527070821,,39.7,3.5,1.8,30133.896,,4.0875316,4.087529004,4.087537658,4.087546313,2.5,,5.556,5.3,1749228960961.998,1749221760961.998,45,12.3,96.492,,1.73,,-15.9,,265.6,49.405,169.108,8.996,-96.492,15.3
