ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG
2025-06-11T12:36:00.048Z,1749645360.048,0.1,-12.5,12.5,,43.5135846,43.513586488,43.513580195,43.513573901,8.8,1,1.2,12306.006,4.0956206,4.095620605,4.095620589,4.095620574,2.5,,2.661,0,1749652560048.999,1749645360048.999,11.866,7.7,178.7,178.7,178.8,5.105,0
2025-06-11T12:36:00.160Z,1749645360.160,0.1,-5.8,5.8,,43.5135846,43.513586488,43.513580195,43.513573901,8.9,1,1.8,12306.006,4.0956206,4.095620605,4.095620589,4.095620574,2.5,0,2.8,0,1749652560160,1749645360160,11.7,8.3,178.7,178.7,178.8,5.116,0
2025-06-11T12:36:00.256Z,1749645360.256,0.1,-5.4,5.4,,43.5135846,43.513586488,43.513580195,43.513573901,10.2,1.5,2.073,12306.006,4.0956206,4.095620605,4.095620589,4.095620574,2.5,0,3.005,0,1749652560256.998,1749645360256.998,14.193,9.4,178.7,178.7,178.8,5.126,0
2025-06-11T12:36:00.359Z,1749645360.359,0.1,-6.7,6.7,,43.5135846,43.513586488,43.513580195,43.513573901,13.145,0.7,2.361,12306.006,4.0956206,4.095620605,4.095620589,4.095620574,2.5,0,3.22,0,1749652560359,1749645360359,16.815,6.6,178.7,178.7,178.8,5.136,0
2025-06-11T12:36:00.444Z,1749645360.444,0.1,-13.6,13.6,,43.5135846,43.513586488,43.513580195,43.513573901,15.6,0.8,2.6,12306.006,4.0956206,4.095620605,4.095620589,4.095620574,2.5,0,3.4,0,1749652560444,1749645360444,19,3.8,178.7,178.7,178.8,5.144,0
2025-06-11T12:36:00.562Z,1749645360.562,0.1,-24.8,24.8,,43.5135846,43.513586488,43.513580195,43.513573901,14.8,1.134,2.6,12306.006,4.0956206,4.095620605,4.095620589,4.095620574,2.5,0,3.678,0,1749652560562,1749645360562,19.557,4.1,178.7,178.7,178.8,5.156,0
2025-06-11T12:36:00.656Z,1749645360.656,0.1,-25.2,25.2,,43.5135847,43.513586588,43.513580295,43.513574001,16.1,1.4,2.5,12306.017,4.0956206,4.095620605,4.095620589,4.095620574,2.5,0,3.9,0,1749652560656,1749645360656,20,8.5,178.7,178.7,178.8,5.166,0
2025-06-11T12:36:00.760Z,1749645360.760,0.1,-17.7,17.7,,43.5135847,43.513586588,43.513580295,43.513574001,20.3,0.4,2.3,12306.017,4.0956206,4.095620605,4.095620589,4.095620574,2.5,0,2.7,0,1749652560760,1749645360760,23,6.9,178.7,178.7,178.8,5.176,0
2025-06-11T12:36:00.857Z,1749645360.857,0.1,-20.9,20.9,,43.5135847,43.513586588,43.513580295,43.513574001,25.6,0.5,2.3,12306.017,4.0956206,4.095620605,4.095620589,4.095620574,2.5,0,2.8,0,1749652560857,1749645360857,28.4,5.2,178.7,178.7,178.8,5.186,0
2025-06-11T12:36:00.959Z,1749645360.959,0.1,-27.9,27.9,,43.5135847,43.513586588,43.513580295,43.513574001,29.9,0.604,2.2,12306.017,4.0956206,4.095620605,4.095620589,4.095620574,2.5,0,3.007,0,1749652560959,1749645360959,34.044,7.4,178.7,178.7,178.8,5.196,0
2025-06-11T12:36:01.053Z,1749645361.053,0.1,-23.6,23.6,,43.5135847,43.513586588,43.513580295,43.513574001,36.1,0.7,2.5,12306.017,4.0956206,4.095620605,4.095620589,4.095620574,2.5,0,3.2,0,1749652561053.998,1749645361053.998,39.3,9.3,178.705,178.705,178.805,5.205,0
2025-06-11T12:36:01.161Z,1749645361.161,0.1,-20.3,20.3,,43.5135847,43.513586588,43.513580295,43.513574001,40.7,2.6,2.4,12306.017,4.0956206,4.095620605,4.095620589,4.095620574,2.5,0,5,0,1749652561161.999,1749645361161.999,45.7,7.5,178.716,178.716,178.816,5.216,0
2025-06-11T12:36:01.257Z,1749645361.257,0.1,-21.1,21.1,,43.5135847,43.513586588,43.513580295,43.513574001,48.217,4.7,0.9,12306.017,4.0956206,4.095620605,4.095620589,4.095620574,2.5,0,5.6,0,1749652561257.998,1749645361257.998,53.738,4.7,178.726,178.726,178.826,5.226,0
2025-06-11T12:36:01.359Z,1749645361.359,0.1,-26.6,26.6,,43.5135849,43.513586788,43.513580495,43.513574201,56.126,6.1,0,12306.04,4.0956207,4.095620705,4.095620689,4.095620674,2.5,0,6.1,0,1749652561359,1749645361359,62.195,10.7,178.736,178.736,178.836,5.236,0
2025-06-11T12:36:01.456Z,1749645361.456,32.5,-34.7,34.7,-34.7,43.5135852,43.513586792,43.513581484,43.513576177,63.8,5.2,1.4,12306.077,4.0956209,4.095622299,4.095617636,4.095612973,2.5,330.616,6.6,1.4,1749652561456.999,1749645361456.999,70.4,15.8,146.346,146.346,178.846,5.246,1.165
2025-06-11T12:36:01.552Z,1749645361.552,25.5,-35.3,35.3,-35.3,43.5135856,43.513587304,43.513581624,43.513575943,73.5,4.4,1.5,12306.125,4.0956211,4.095622221,4.095618485,4.095614749,2.5,-73.683,5.9,1.2,1749652561552,1749645361552,79.4,24.6,153.355,153.355,178.855,5.255,1.073
2025-06-11T12:36:01.657Z,1749645361.657,11.5,-32,32,-32,43.5135863,43.51358815,43.513581983,43.513575816,78.072,3.8,0.3,12306.209,4.0956215,4.095622019,4.095620289,4.095618559,2.5,-133.333,4.1,1.7,1749652561657,1749645361657,76.724,32.2,167.366,167.366,178.866,5.266,1.659
2025-06-11T12:36:01.760Z,1749645361.760,3.4,-25.8,25.8,,43.5135871,43.513588985,43.513582702,43.51357642,82.6,3.251,0.508,12306.304,4.0956219,4.095622054,4.09562154,4.095621025,2.5,-77.887,3.551,2,1749652561760.997,1749645361760.997,74.073,31.3,175.476,175.476,178.876,5.276,1.994
2025-06-11T12:36:01.857Z,1749645361.857,7.2,-14.1,14.1,,43.5135882,43.513590073,43.513583829,43.513577585,74.4,2.744,0.7,12306.43,4.0956223,4.095622626,4.095621539,4.095620451,2.5,39.582,3.044,2.9,1749652561857,1749645361857,71.625,30.1,171.686,171.686,178.886,5.286,2.87
