ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-06T13:46:00.056Z,1749217560.056,1.9,-1.9,43.5265483,43.526549326,43.526545907,43.526542489,,35,0.2,1.2,2002.677,,4.090705,4.090707186,4.090699898,4.090692611,2.5,,,1.4,1749224760056.997,1749217560056.997,36.4,15,128.083,,9.745,,-1.9,,57.1,-53.011,185.183,5.1,128.083,15.8
2025-06-06T13:46:00.158Z,1749217560.158,6.8,-6.8,43.5265533,43.526554436,43.526550649,43.526546861,,34.7,0.2,1,2003.447,,4.0907116,4.09071368,4.090706747,4.090699815,2.5,,-40.195,1.2,1749224760158.999,1749217560158.999,35.9,12.9,132.152,,10.603,,-6.8,,53,-52.544,185.152,5.1,132.152,15.8
2025-06-06T13:46:00.256Z,1749217560.256,7.7,-7.7,43.5265583,43.526559544,43.526555398,43.526551253,,30.5,0.3,0.3,2004.323,,4.09072,4.090721959,4.090715428,4.090708897,2.5,,-43.299,0.6,1749224760256,1749217560256,31.1,13.8,136.323,,11.427,,-7.7,,48.8,-52.104,185.123,5.1,136.323,15.8
2025-06-06T13:46:00.356Z,1749217560.356,4.9,-4.9,43.526565,43.526566256,43.526562069,43.526557883,,26.5,0.4,0,2005.325,,4.0907283,4.090730244,4.090723763,4.090717283,2.5,,-5,0.4,1749224760356,1749217560356,26.9,16,136.793,,11.662,,-4.9,,48.3,-51.488,185.093,5.1,136.793,16
2025-06-06T13:46:00.454Z,1749217560.454,5.2,-5.2,43.52657,43.52657134,43.526566874,43.526562408,,22.4,0.35,0.9,2006.1,,4.090735,4.090736835,4.090730719,4.090724602,2.5,,-35.354,1.093,1749224760454.999,1749217560454.999,23.435,15.9,140.264,,12.304,,-5.2,,44.8,-51.026,185.064,5.1,140.264,16
2025-06-06T13:46:00.556Z,1749217560.556,4,-4,43.5265766,43.526578014,43.526573301,43.526568587,,18.1,0.3,1.5,2007.007,,4.0907416,4.090743325,4.090737574,4.090731822,2.5,,-32.673,1.8,1749224760556,1749217560556,19.9,15.3,143.533,,12.948,,-4,,41.5,-50.388,185.033,5.1,143.533,16.1
2025-06-06T13:46:00.654Z,1749217560.654,7,-7,43.5265833,43.526584771,43.526579867,43.526574962,,14.3,0.4,1.6,2007.927,,4.0907483,4.090749932,4.090744493,4.090739054,2.5,,-27.551,2,1749224760654,1749217560654,16.3,15.9,146.204,,13.546,,-7,,38.8,-49.743,185.004,5.1,146.204,16.3
2025-06-06T13:46:00.756Z,1749217560.756,7.4,-7.4,43.52659,43.526591537,43.526586413,43.52658129,,12.1,0.5,1.7,2008.775,,4.0907533,4.090754812,4.090749772,4.090744731,2.5,,-32.353,2.2,1749224760756,1749217560756,14.3,15.9,149.473,,14.213,,-7.4,,35.5,-49.073,184.973,5.1,149.473,16.5
2025-06-06T13:46:00.855Z,1749217560.855,6.6,-6.6,43.5265966,43.526598225,43.526592808,43.526587391,,9.8,0.4,1.8,2009.612,,4.0907583,4.090759626,4.090755207,4.090750789,2.5,,-49.495,2.2,1749224760855,1749217560855,12,15.6,154.344,,15.053,,-6.6,,30.6,-48.409,184.943,5.1,154.344,16.7
2025-06-06T13:46:00.944Z,1749217560.944,4,-4,43.5266033,43.526604973,43.526599396,43.526593819,,9.019,0.4,1.7,2010.459,,4.0907633,4.090764506,4.090760485,4.090756464,2.5,,-33.334,2.1,1749224760944.998,1749217560944.998,12.222,14.4,157.316,,15.501,,-4,,27.6,-47.741,184.917,5.1,157.316,16.8
2025-06-06T13:46:01.073Z,1749217561.073,4.6,4.6,43.52661,43.526611703,43.526606027,43.526600351,,7.9,0.4,1.864,2011.251,,4.0907666,4.090767725,4.090763975,4.090760224,2.5,,-15.504,2.264,1749224761073.998,1749217561073.998,12.541,15.2,159.248,,15.804,,4.6,,25.6,-47.05,184.848,5.115,159.248,16.9
2025-06-06T13:46:01.147Z,1749217561.147,8.8,8.8,43.5266183,43.5266201,43.526614101,43.526608102,,9.8,0.4,1.957,2012.214,,4.09077,4.090770787,4.090768163,4.090765538,2.5,,-109.586,2.357,1749224761147,1749217561147,12.721,15.7,167.197,,16.48,,8.8,,17.6,-46.175,184.797,5.129,167.197,16.9
2025-06-06T13:46:01.260Z,1749217561.260,6.5,6.5,43.526625,43.526626824,43.526620745,43.526614666,,10.5,0.4,2.1,2012.959,,4.09077,4.090770674,4.090768427,4.090766181,2.5,,-23.009,2.5,1749224761260,1749217561260,13,22.7,169.718,,16.629,,6.5,,15,-45.438,184.718,5.152,169.718,16.9
2025-06-06T13:46:01.359Z,1749217561.359,3.6,,43.5266316,43.52663347,43.526627237,43.526621005,,11.2,0.4,2,2013.704,,4.0907716,4.090771962,4.090770754,4.090769546,2.5,,-70.707,2.4,1749224761359,1749217561359,13.6,18.3,176.649,,16.871,,3.6,,8,-44.729,184.649,5.172,176.649,16.9
2025-06-06T13:46:01.454Z,1749217561.454,1.5,,43.52664,43.52664188,43.526635613,43.526629347,,11.3,0.5,1.9,2014.639,,4.0907716,4.090771841,4.090771039,4.090770237,2.5,,-28.125,2.4,1749224761454.999,1749217561454.999,13.7,15.8,179.281,,16.699,,-1.5,,5.3,-43.807,184.581,5.191,179.281,16.7
2025-06-06T13:46:01.556Z,1749217561.556,6.3,,43.5266466,43.526648488,43.526642195,43.526635902,,11.5,0.5,1.8,2015.373,,4.0907716,4.090771568,4.090771674,4.09077178,2.5,,3470.655,2.3,1749224761556.997,1749217561556.997,13.8,13.9,174.79,,16.432,,-6.3,,359.3,-43.08,184.51,5.211,-174.79,16.5
2025-06-06T13:46:01.657Z,1749217561.657,0.7,,43.5266533,43.526655188,43.526648896,43.526642603,,11.9,0.5,1.7,2016.118,,4.0907716,4.090771655,4.090771473,4.090771291,2.5,,-3545.476,2.2,1749224761657.999,1749217561657.999,14.1,16.6,176.761,,16.274,,0.7,,1.2,-42.348,184.439,5.232,-176.761,16.3
2025-06-06T13:46:01.756Z,1749217561.756,2.3,,43.5266616,43.526663485,43.526657202,43.526650919,,11.9,0.5,1.5,2017.05,,4.09077,4.09076985,4.09077035,4.090770849,2.5,,3627.515,2,1749224761756,1749217561756,13.9,20.5,172.329,,15.956,,2.3,,356.7,-41.414,184.371,5.251,-172.329,16.1
2025-06-06T13:46:01.856Z,1749217561.856,1.9,-1.9,43.5266683,43.526670167,43.526663944,43.526657721,,9.6,0.5,1.7,2017.808,,4.0907683,4.090767911,4.090769209,4.090770507,2.5,,-53,2.2,1749224761856,1749217561856,11.8,17.3,167.099,,15.596,,1.9,,351.4,-40.655,184.301,5.271,-167.099,16
