ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-07T12:45:00.052Z,1749300300.052,87.5,87.5,43.5195283,43.519528927,43.519526837,43.519524746,,9.5,1,2.3,32984.75,,4.08484,4.084842456,4.08483427,4.084826083,2.5,,,3.3,1749307500052,1749300300052,12.8,14.6,102.105,,0,,87.5,,70.6,-110.921,172.705,7.61,102.105,0
2025-06-07T12:45:00.160Z,1749300300.160,84.1,84.1,43.5195283,43.519528927,43.519526837,43.519524746,,9.8,1,2.1,32984.75,,4.08484,4.084842456,4.08483427,4.084826083,2.5,,0,3.1,1749307500160.999,1749300300160.999,12.9,10.3,102.116,,0,,84.1,,70.6,-110.921,172.716,7.632,102.116,0
2025-06-07T12:45:00.260Z,1749300300.260,72.1,72.1,43.51953,43.519530771,43.519528201,43.519525631,,10.2,0.7,1.9,32984.938,,4.08484,4.084842377,4.084834454,4.084826532,2.5,,-47.474,2.6,1749307500260,1749300300260,12.8,6.8,106.826,,0.261,,72.1,,65.9,-110.716,172.726,7.652,106.826,0.9
2025-06-07T12:45:00.357Z,1749300300.357,67.7,67.7,43.51953,43.51953165,43.519526151,43.519520652,,9.8,0.7,2.031,32985.066,,4.0848416,4.084842866,4.084838645,4.084834424,2.5,,-379.381,2.862,1749307500357,1749300300357,13.423,0.3,143.636,,0.966,,67.7,,29.1,-110.618,172.736,7.671,143.636,1.2
2025-06-07T12:45:00.459Z,1749300300.459,60.9,60.9,43.5195316,43.519533253,43.519527743,43.519522233,,10.9,0.905,2.169,32985.246,,4.0848416,4.084842858,4.084838664,4.08483447,2.5,,-1.961,3.138,1749307500459,1749300300459,14.077,-9.3,143.846,,1.373,,60.9,,28.9,-110.44,172.746,7.692,143.846,1.7
2025-06-07T12:45:00.556Z,1749300300.556,58,58,43.5195333,43.519534674,43.519530094,43.519525514,,11.3,1.1,2.3,32985.48,,4.0848433,4.084845086,4.084839133,4.084833181,2.5,,148.454,3.4,1749307500556,1749300300556,14.7,-17.9,129.456,,0.89,,58,,43.3,-110.283,172.756,7.711,129.456,1.4
2025-06-07T12:45:00.658Z,1749300300.658,50.8,50.8,43.5195333,43.519535027,43.519529269,43.519523511,,12,1,2.2,32985.48,,4.0848433,4.084844351,4.084840848,4.084837346,2.5,,-189.322,3.2,1749307500658.999,1749300300658.999,15.2,-19.9,148.966,,1.114,,50.8,,23.8,-110.244,172.766,7.732,148.966,1.3
2025-06-07T12:45:00.756Z,1749300300.756,47,47,43.519535,43.519536866,43.519530646,43.519524427,,12.441,0.8,2.1,32985.711,,4.084845,4.084845398,4.084844071,4.084842743,2.5,,-153.063,2.9,1749307500756.998,1749300300756.998,15.517,-18.6,163.976,,1.634,,47,,8.8,-110.04,172.776,7.751,163.976,1.7
2025-06-07T12:45:00.859Z,1749300300.859,47.7,,43.5195383,43.519540122,43.519534049,43.519527975,,12.9,0.7,2.202,32986.078,,4.084845,4.084844317,4.084846593,4.084848868,2.5,,3294.054,2.951,1749307500859,1749300300859,15.847,-17.1,172.014,,2.179,,47.7,,344.8,-109.677,172.786,7.772,-172.014,2.2
2025-06-07T12:45:00.956Z,1749300300.956,48.7,,43.51954,43.519541883,43.519535606,43.51952933,,13.385,0.7,2.3,32986.309,,4.0848466,4.084846409,4.084847045,4.084847681,2.5,,112.246,3,1749307500956.999,1749300300956.999,16.164,-15.1,176.996,,1.298,,48.7,,355.8,-109.483,172.796,7.791,176.996,1.3
