ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-07T13:15:00.055Z,1749302100.055,7.3,-7.3,43.5204166,43.520418483,43.520412206,43.52040593,,20.7,0.4,2.5,24995.506,,4.087805,4.087804809,4.087805445,4.087806081,2.5,,,2.9,1749309300055,1749302100055,23.6,3.3,165.406,,0.871,,7.3,,355.8,-13.958,190.395,9.995,-165.406,0.9
2025-06-07T13:15:00.157Z,1749302100.157,10,-10,43.5204166,43.520418258,43.520412732,43.520407207,,21.3,0.4,2.6,24995.643,,4.0878033,4.087802054,4.087806208,4.087810363,2.5,,-239.216,3,1749309300157,1749302100157,24.3,4.1,141.016,,0.7,,10,,331.4,-13.982,190.384,9.984,-141.016,0.9
2025-06-07T13:15:00.260Z,1749302100.260,13.3,-13.3,43.5204166,43.520418279,43.520412682,43.520407084,,22.2,0.5,2.4,24995.643,,4.0878033,4.08780211,4.087806077,4.087810044,2.5,,13.462,2.9,1749309300260.998,1749302100260.998,25.1,4.5,142.426,,0.634,,13.3,,332.8,-13.979,190.374,9.974,-142.426,0.8
2025-06-07T13:15:00.356Z,1749302100.356,15.1,-15.1,43.5204166,43.520418191,43.520412889,43.520407587,,22.4,0.4,2.4,24995.643,,4.0878033,4.087801897,4.087806573,4.087811249,2.5,,-56.841,2.852,1749309300356,1749302100356,24.816,5,137.036,,0.732,,15.1,,327.4,-13.989,190.364,9.964,-137.036,1
2025-06-07T13:15:00.456Z,1749302100.456,14.5,-14.5,43.5204183,43.520420096,43.52041411,43.520408125,,21.874,0.4,2.4,24995.832,,4.0878033,4.087802495,4.087805177,4.087807859,2.5,,144.556,2.8,1749309300456.999,1749302100456.999,24.515,5.5,151.646,,0.88,,14.5,,342,-13.778,190.354,9.954,-151.646,1
2025-06-07T13:15:00.555Z,1749302100.555,12.5,-12.5,43.5204183,43.520420173,43.52041393,43.520407688,,21.363,0.5,2.5,24995.832,,4.0878033,4.087802969,4.087804072,4.087805175,2.5,,109.183,3,1749309300555,1749302100555,24.222,5.4,162.355,,1.048,,12.5,,352.7,-13.769,190.344,9.944,-162.355,1.1
2025-06-07T13:15:00.663Z,1749302100.663,9.7,-9.7,43.5204183,43.520420065,43.520414182,43.520408298,,20.8,0.5,2.6,24995.832,,4.0878033,4.087802375,4.087805457,4.087808539,2.5,,-125,3.1,1749309300663,1749302100663,23.9,5.3,148.866,,0.77,,9.7,,339.2,-13.781,190.334,9.934,-148.866,0.9
2025-06-07T13:15:00.756Z,1749302100.756,6.4,-6.4,43.5204183,43.520420065,43.520414182,43.520408298,,20.6,0.7,2.8,24995.832,,4.0878033,4.087802375,4.087805457,4.087808539,2.5,,0,3.5,1749309300756,1749302100756,24.1,5.1,148.876,,0,,6.4,,339.2,-13.781,190.324,9.924,-148.876,0
2025-06-07T13:15:00.859Z,1749302100.859,3.1,-3.1,43.5204183,43.520420065,43.520414182,43.520408298,,19.3,0.7,2.6,24995.832,,4.0878033,4.087802375,4.087805457,4.087808539,2.5,,0,3.3,1749309300859,1749302100859,22.6,5.1,148.886,,0,,3.1,,339.2,-13.781,190.314,9.914,-148.886,0
2025-06-07T13:15:00.959Z,1749302100.959,2.4,-2.4,43.5204183,43.520420086,43.520414132,43.520408178,,18.8,0.8,2.9,24995.832,,4.0878033,4.087802457,4.087805268,4.087808079,2.5,,19,3.7,1749309300959,1749302100959,22.5,5.5,150.796,,0.786,,2.4,,341.1,-13.779,190.304,9.904,-150.796,0.9
2025-06-07T13:15:01.062Z,1749302101.062,3.7,-3.7,43.5204183,43.520420086,43.520414132,43.520408178,,17.5,0.7,2.8,24995.832,,4.0878033,4.087802457,4.087805268,4.087808079,2.5,,0,3.5,1749309301062,1749302101062,21,5.6,150.8,,0,,3.7,,341.1,-13.779,190.3,9.894,-150.8,0
2025-06-07T13:15:01.157Z,1749302101.157,3.9,-3.9,43.5204183,43.52041714,43.520421006,43.520424872,,16.8,0.8,2.6,24995.832,,4.0878033,4.087801245,4.087808094,4.087814943,2.5,,-1147.368,3.4,1749309301157,1749302101157,20.2,5.3,41.8,,0.373,,3.9,,232.1,-14.105,190.3,9.884,-41.8,0.5
2025-06-07T13:15:01.262Z,1749302101.262,0.3,0.3,43.5204183,43.52041714,43.520421006,43.520424872,,16.3,0.8,2.9,24995.832,,4.0878033,4.087801245,4.087808094,4.087814943,2.5,,0,3.7,1749309301262,1749302101262,20,4.1,41.8,,0,,-0.3,,232.1,-14.105,190.3,9.874,-41.8,0
2025-06-07T13:15:01.357Z,1749302101.357,8.9,8.9,43.5204183,43.52041714,43.520421006,43.520424872,,16.1,0.8,3,24995.969,,4.0878016,4.087799545,4.087806394,4.087813243,2.5,,0,3.8,1749309301357,1749302101357,19.9,3.3,41.8,,0,,-8.9,,232.1,-14.104,190.3,9.864,-41.8,0
2025-06-07T13:15:01.460Z,1749302101.460,18,18,43.5204183,43.520419023,43.520416614,43.520414206,,16.2,0.8,2.7,24995.969,,4.0878016,4.087799194,4.087807213,4.087815231,2.5,,580.78,3.5,1749309301460.998,1749302101460.998,19.7,3.7,102.2,,0.085,,-18,,292.5,-13.895,190.3,9.854,-102.2,0.4
2025-06-07T13:15:01.555Z,1749302101.555,10.5,10.5,43.5204183,43.520419023,43.520416614,43.520414206,,16.632,0.7,2.668,24995.969,,4.0878016,4.087799194,4.087807213,4.087815231,2.5,,0,3.406,1749309301555,1749302101555,20.196,4,102.2,,0,,-10.5,,292.5,-13.895,190.3,9.844,-102.2,0
2025-06-07T13:15:01.657Z,1749302101.657,0.1,-0.1,43.52042,43.520421866,43.520415646,43.520409427,,17.1,0.7,2.633,24996.158,,4.0878016,4.087801202,4.087802529,4.087803857,2.5,,575.49,3.303,1749309301657,1749302101657,20.734,3.9,160.9,,0.756,,0.1,,351.2,-13.58,190.3,9.834,-160.9,0.8
2025-06-07T13:15:01.755Z,1749302101.755,3.7,-3.7,43.52042,43.520421882,43.520415609,43.520409337,,17.9,0.7,2.6,24996.158,,4.0878016,4.087801387,4.087802098,4.087802809,2.5,,41.836,3.205,1749309301755,1749302101755,21.251,4.4,165,,1.352,,3.7,,355.3,-13.578,190.3,9.825,-165,1.4
2025-06-07T13:15:01.859Z,1749302101.859,5.3,-5.3,43.5204216,43.520423485,43.520417202,43.520410919,,18.7,0.7,2.4,24996.336,,4.0878016,4.08780145,4.08780195,4.087802449,2.5,,13.462,3.1,1749309301859,1749302101859,21.8,5,166.4,,1.264,,5.3,,356.7,-13.4,190.3,9.814,-166.4,1.3
2025-06-07T13:15:01.956Z,1749302101.956,10,-10,43.5204216,43.520423264,43.520417717,43.520412171,,19.6,0.4,2.31,24996.336,,4.0878016,4.08780037,4.087804471,4.087808572,2.5,,-254.084,2.92,1749309301956.999,1749302101956.999,22.25,4.9,141.5,,1.096,,10,,331.8,-13.424,190.3,9.804,-141.5,1.4
2025-06-07T13:15:02.076Z,1749302102.076,15.2,-15.2,43.5204216,43.520423486,43.520417198,43.52041091,,20.1,0.5,2.2,24996.336,,4.0878016,4.087801491,4.087801854,4.087802218,2.5,,215.002,2.7,1749309302076.998,1749302102076.998,22.8,4.1,167.315,,1.463,,15.2,,357.6,-13.4,190.285,9.777,-167.315,1.5
2025-06-07T13:15:02.164Z,1749302102.164,16.8,-16.8,43.5204233,43.520425158,43.520418964,43.52041277,,21.4,0.4,1.9,24996.525,,4.0878016,4.087801139,4.087802676,4.087804213,2.5,,-89.653,2.3,1749309302164,1749302102164,23.7,3.6,159.533,,1.031,,16.8,,349.8,-13.214,190.267,9.751,-159.533,1.1
2025-06-07T13:15:02.262Z,1749302102.262,13.2,-13.2,43.5204233,43.520425163,43.520418952,43.520412742,,22.778,0.4,1.951,24996.654,,4.0878,4.087799579,4.087800982,4.087802384,2.5,,9.184,2.504,1749309302262,1749302102262,25.282,3.4,160.452,,0.942,,13.2,,350.7,-13.212,190.248,9.721,-160.452,1
2025-06-07T13:15:02.356Z,1749302102.356,5.6,-5.6,43.5204233,43.520424837,43.520419713,43.52041459,,24.1,0.7,2,24996.654,,4.0878,4.087798488,4.087803528,4.087808568,2.5,,-278.724,2.7,1749309302356,1749302102356,26.8,3.4,134.271,,0.628,,5.6,,324.5,-13.248,190.229,9.693,-134.271,0.9
2025-06-07T13:15:02.456Z,1749302102.456,0.6,-0.6,43.5204233,43.52042486,43.520419661,43.520414462,,26.1,0.5,2.2,24996.654,,4.0878,4.087798533,4.087803424,4.087808315,2.5,,11.881,2.7,1749309302456.999,1749302102456.999,28.8,3.9,135.491,,0.856,,0.6,,325.7,-13.245,190.209,9.663,-135.491,1.2
