ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-07T13:07:02.055Z,1749301622.055,10.9,10.9,43.5195533,43.51955366,43.519552459,43.519551259,,29.3,0.4,1.443,21262.715,,4.087345,4.087342444,4.087350964,4.087359483,2.5,,,1.785,1749308822055,1749301622055,30.678,12,99.994,,0.226,,-10.9,,281,-109.816,181.005,9.606,-99.994,1.3
2025-06-07T13:07:02.163Z,1749301622.163,1.4,1.4,43.5195533,43.519554434,43.519550655,43.519546876,,26.9,0.5,1.6,21262.715,,4.087345,4.087342918,4.087349858,4.087356799,2.5,,239.815,2.1,1749308822163,1749301622163,29,9.1,125.884,,0.821,,-1.4,,306.9,-109.73,181.016,9.616,-125.884,1.4
2025-06-07T13:07:02.264Z,1749301622.264,7.9,-7.9,43.519555,43.519556014,43.519552633,43.519549251,,25.949,0.7,1.5,21262.949,,4.0873433,4.087341104,4.087348424,4.087355744,2.5,,-43.564,2.2,1749308822264,1749301622264,28.232,6.7,121.474,,0.783,,7.9,,302.5,-109.553,181.026,9.626,-121.474,1.5
2025-06-07T13:07:02.357Z,1749301622.357,8,-8,43.519555,43.519556067,43.519552511,43.519548955,,25.074,0.5,1.4,21262.949,,4.0873433,4.087341152,4.087348313,4.087355474,2.5,,20.43,1.9,1749308822357,1749301622357,27.525,7.5,123.364,,0.88,,8,,304.4,-109.547,181.036,9.636,-123.364,1.6
2025-06-07T13:07:02.459Z,1749301622.459,2,-2,43.519555,43.519555768,43.519553208,43.519550648,,24.113,0.7,1.554,21263.086,,4.0873416,4.087339221,4.08734715,4.087355079,2.5,,-101.961,2.054,1749308822459,1749301622459,26.75,11.4,112.954,,0.663,,2,,294,-109.579,181.046,9.646,-112.954,1.7
2025-06-07T13:07:02.556Z,1749301622.556,5.8,-5.8,43.519555,43.51955567,43.519553436,43.519551201,,23.2,0.906,1.7,21263.215,,4.08734,4.087337566,4.087345679,4.087353793,2.5,,-32.99,2.2,1749308822556,1749301622556,26.013,12.3,109.744,,0.507,,5.8,,290.8,-109.589,181.056,9.656,-109.744,1.5
2025-06-07T13:07:02.647Z,1749301622.647,12.1,-12.1,43.519555,43.519555674,43.519553428,43.519551183,,22.8,1.1,1.746,21263.215,,4.08734,4.087337568,4.087345676,4.087353784,2.5,,1.099,2.337,1749308822647,1749301622647,25.321,11.8,109.835,,0.543,,12.1,,290.9,-109.588,181.065,9.665,-109.835,1.6
2025-06-07T13:07:02.755Z,1749301622.755,18.1,-18.1,43.519555,43.519555935,43.519552817,43.519549699,,22,0.7,1.8,21263.352,,4.0873383,4.087336038,4.087343577,4.087351116,2.5,,81.482,2.5,1749308822755,1749301622755,24.5,11.7,118.624,,0.814,,18.1,,299.7,-109.558,181.076,9.675,-118.624,1.7
2025-06-07T13:07:02.857Z,1749301622.857,21,-21,43.5195566,43.519556902,43.519555896,43.519554889,,21.2,0.8,1.8,21263.531,,4.0873383,4.08733573,4.087344297,4.087352864,2.5,,-200.98,2.6,1749308822857,1749301622857,23.8,11,98.114,,0.226,,21,,279.2,-109.451,181.086,9.686,-98.114,1.6
2025-06-07T13:07:02.954Z,1749301622.954,18.8,-18.8,43.5195566,43.51955712,43.519555386,43.519553651,,20.4,0.7,2,21263.668,,4.0873366,4.087334097,4.08734244,4.087350783,2.5,,69.388,2.7,1749308822954.999,1749301622954.999,23.1,8.6,104.905,,0.412,,18.8,,286,-109.425,181.096,9.696,-104.905,1.6
2025-06-07T13:07:03.064Z,1749301623.064,10.5,-10.5,43.519555,43.519554721,43.519555651,43.519556581,,18.9,0.7,2.268,21263.846,,4.0873366,4.087334025,4.087342609,4.087351192,2.5,,-224.769,2.861,1749308823064,1749301623064,21.865,6.1,80.4,,0.25,,10.5,,261.5,-109.692,181.1,9.687,-80.4,1.5
2025-06-07T13:07:03.157Z,1749301623.157,5.9,-5.9,43.519555,43.519554495,43.519556177,43.519557859,,17.8,0.5,2.5,21263.975,,4.087335,4.087332491,4.087340854,4.087349218,2.5,,-74.469,3,1749308823157.999,1749301623157.999,20.8,4.8,73.4,,0.4,,5.9,,254.5,-109.716,181.1,9.668,-73.4,1.4
2025-06-07T13:07:03.263Z,1749301623.263,3.1,-3.1,43.519555,43.519554499,43.51955617,43.519557841,,16.711,0.5,2.64,21263.975,,4.087335,4.08733249,4.087340857,4.087349225,2.5,,0.952,3.238,1749308823263,1749301623263,19.954,4.5,73.5,,0.454,,3.1,,254.6,-109.716,181.1,9.647,-73.5,1.6
2025-06-07T13:07:03.356Z,1749301623.356,2,-2,43.519555,43.519555256,43.519554402,43.519553548,,15.747,0.691,2.765,21264.111,,4.0873333,4.08733072,4.087339319,4.087347918,2.5,,249.462,3.449,1749308823356,1749301623356,19.204,4.6,96.7,,0.175,,2,,277.8,-109.63,181.1,9.629,-96.7,1.5
2025-06-07T13:07:03.456Z,1749301623.456,1.2,-1.2,43.5195566,43.519556705,43.519556354,43.519556003,,14.7,0.899,2.9,21264.289,,4.0873333,4.0873307,4.087339366,4.087348031,2.5,,-45.545,3.678,1749308823456.999,1749301623456.999,18.39,5.3,92.1,,0.055,,1.2,,273.2,-109.469,181.1,9.609,-92.1,1.5
2025-06-07T13:07:03.555Z,1749301623.555,0.7,-0.7,43.5195566,43.51955741,43.51955471,43.519552011,,13.7,1.1,2.8,21264.428,,4.0873316,4.087329248,4.087337088,4.087344928,2.5,,226.528,3.9,1749308823555,1749301623555,17.6,6.1,114.3,,0.617,,0.7,,295.4,-109.39,181.1,9.589,-114.3,1.5
2025-06-07T13:07:03.657Z,1749301623.657,5.8,-5.8,43.5195566,43.519557535,43.519554417,43.519551299,,13.3,1,2.9,21264.557,,4.08733,4.087327738,4.087335277,4.087342816,2.5,,42.157,3.9,1749308823657,1749301623657,17.2,9,118.6,,0.67,,5.8,,299.7,-109.375,181.1,9.569,-118.6,1.4
2025-06-07T13:07:03.756Z,1749301623.756,9.6,-9.6,43.5195583,43.519559729,43.519554965,43.519550201,,12.8,0.8,2.9,21264.744,,4.08733,4.087328299,4.08733397,4.087339641,2.5,,196.97,3.7,1749308823756,1749301623756,16.5,11.4,138.1,,1.563,,9.6,,319.2,-109.131,181.1,9.549,-138.1,2.1
2025-06-07T13:07:03.858Z,1749301623.858,15.5,-15.5,43.5195583,43.519559736,43.51955495,43.519550164,,12.7,1,2.9,21264.883,,4.0873283,4.087326609,4.087332246,4.087337882,2.5,,2.941,3.9,1749308823858,1749301623858,16.6,12,138.4,,1.57,,15.5,,319.5,-109.13,181.1,9.528,-138.4,2.1
2025-06-07T13:07:03.954Z,1749301623.954,22.7,-22.7,43.51956,43.519561436,43.51955665,43.519551864,,12.4,0.9,3,21265.07,,4.0873283,4.087326609,4.087332246,4.087337882,2.5,,0,3.9,1749308823954.999,1749301623954.999,16.3,11.8,138.4,,1.645,,22.7,,319.5,-108.941,181.1,9.509,-138.4,2.2
2025-06-07T13:07:04.052Z,1749301624.052,28.4,-28.4,43.51956,43.519561442,43.519556635,43.519551828,,12.7,0.9,2.8,21265.209,,4.0873266,4.087324919,4.087330521,4.087336123,2.5,,3.093,3.7,1749308824052,1749301624052,16.4,12.9,138.705,,1.728,,28.4,,319.8,-108.939,181.095,9.5,-138.705,2.3
2025-06-07T13:07:04.156Z,1749301624.156,24.3,-24.3,43.51956,43.51956111,43.519557411,43.519553711,,12.7,0.7,2.9,21265.209,,4.0873266,4.087324494,4.087331515,4.087338536,2.5,,-132.692,3.6,1749308824156,1749301624156,16.3,17.1,124.916,,0.973,,24.3,,306,-108.975,181.084,9.5,-124.916,1.7
2025-06-07T13:07:04.260Z,1749301624.260,23.3,-23.3,43.51956,43.519560878,43.519557952,43.519555027,,12.987,0.7,2.9,21265.338,,4.087325,4.087322695,4.087330379,4.087338063,2.5,,-79.808,3.6,1749308824260,1749301624260,16.404,17.8,116.626,,0.762,,23.3,,297.7,-109,181.074,9.5,-116.626,1.7
2025-06-07T13:07:04.356Z,1749301624.356,24.4,-24.4,43.51956,43.519561088,43.519557461,43.519553833,,13.251,0.7,2.6,21265.338,,4.087325,4.087322872,4.087329964,4.087337056,2.5,,78.125,3.3,1749308824356,1749301624356,16.499,13.7,124.136,,1.01,,24.4,,305.2,-108.977,181.064,9.5,-124.136,1.8
2025-06-07T13:07:04.447Z,1749301624.447,21.9,-21.9,43.51956,43.519560178,43.519559585,43.519558993,,13.502,0.4,2.646,21265.475,,4.0873233,4.087320708,4.087329348,4.087337989,2.5,,-327.473,3.191,1749308824447,1749301624447,16.59,8.9,94.345,,0.129,,21.9,,275.4,-109.077,181.055,9.5,-94.345,1.7
2025-06-07T13:07:04.555Z,1749301624.555,18,-18,43.51956,43.519560344,43.519559197,43.51955805,,13.8,0.505,2.7,21265.611,,4.0873216,4.08731904,4.087327574,4.087336107,2.5,,47.222,3.062,1749308824555,1749301624555,16.698,5.9,99.455,,0.279,,18,,280.5,-109.057,181.044,9.5,-99.455,1.7
2025-06-07T13:07:04.657Z,1749301624.657,7.3,-7.3,43.51956,43.519559637,43.519560848,43.51956206,,14.8,0.606,2.3,21265.611,,4.0873216,4.087319045,4.087327562,4.087336078,2.5,,-209.711,2.939,1749308824657.999,1749301624657.999,16.801,3.5,77.866,,0.315,,7.3,,258.9,-109.136,181.034,9.5,-77.866,1.5
2025-06-07T13:07:04.755Z,1749301624.755,2.8,2.8,43.51956,43.51955929,43.519561657,43.519564025,,14.7,0.7,2.3,21265.74,,4.08732,4.087317588,4.087325629,4.08733367,2.5,,-113.401,2.823,1749308824755,1749301624755,16.897,2.5,66.876,,0.55,,-2.8,,247.9,-109.173,181.025,9.5,-66.876,1.4
2025-06-07T13:07:04.858Z,1749301624.858,11,11,43.51956,43.519559734,43.519560621,43.519561507,,14.3,0.4,2.3,21265.74,,4.08732,4.087317422,4.087326015,4.087334607,2.5,,135.922,2.7,1749308824858,1749301624858,17,3.9,80.886,,0.238,,-11,,261.9,-109.124,181.014,9.5,-80.886,1.5
2025-06-07T13:07:04.956Z,1749301624.956,8.9,8.9,43.5195616,43.519562715,43.519558998,43.519555281,,13.9,0.6,2.6,21265.965,,4.0873183,4.087316199,4.087323203,4.087330206,2.5,,452.041,3.2,1749308824956,1749301624956,17.1,4.3,125.196,,0.98,,-8.9,,306.2,-108.791,181.004,9.5,-125.196,1.7
2025-06-07T13:07:05.061Z,1749301625.061,1.3,-1.3,43.5195616,43.519563003,43.519558326,43.519553649,,12.6,0.8,2.804,21265.965,,4.0873183,4.087316558,4.087322365,4.087328173,2.5,,112.381,3.608,1749308825061,1749301625061,16.947,5.2,137.012,,1.244,,1.3,,318,-108.76,180.988,9.5,-137.012,1.7
2025-06-07T13:07:05.161Z,1749301625.161,12,-12,43.5195633,43.519564885,43.519559601,43.519554317,,12.8,1,3,21266.199,,4.0873166,4.087315186,4.0873199,4.087324614,2.5,,90.1,4,1749308825161.999,1749301625161.999,16.8,6.6,146.132,,1.744,,12,,327.1,-108.55,180.968,9.5,-146.132,2.1
2025-06-07T13:07:05.263Z,1749301625.263,19.6,-19.6,43.5195633,43.519564738,43.519559945,43.519555152,,12.436,0.7,2.6,21266.199,,4.0873166,4.087314912,4.087320538,4.087326163,2.5,,-74.257,3.3,1749308825263,1749301625263,16.841,10.7,138.653,,1.652,,19.6,,319.6,-108.566,180.947,9.5,-138.653,2.2
2025-06-07T13:07:05.356Z,1749301625.356,24.8,-24.8,43.5195633,43.519564558,43.519560364,43.519556169,,12.1,0.8,2.648,21266.328,,4.087315,4.087313059,4.087319529,4.087325999,2.5,,-83.871,3.371,1749308825356,1749301625356,16.878,14.2,130.871,,1.047,,24.8,,311.8,-108.584,180.929,9.5,-130.871,1.6
2025-06-07T13:07:05.456Z,1749301625.456,28.3,-28.3,43.5195633,43.519564192,43.519561218,43.519558244,,12.8,0.934,2.7,21266.328,,4.087315,4.087312705,4.087320354,4.087328003,2.5,,-134.655,3.448,1749308825456.999,1749301625456.999,16.919,16.2,117.291,,0.688,,28.3,,298.2,-108.625,180.909,9.5,-117.291,1.5
2025-06-07T13:07:05.556Z,1749301625.556,23.2,-23.2,43.5195633,43.51956352,43.519562786,43.519562052,,13,1.066,2.4,21266.465,,4.0873133,4.087310714,4.087319334,4.087327954,2.5,,-217.17,3.523,1749308825556,1749301625556,16.959,15.1,95.811,,0.152,,23.2,,276.7,-108.698,180.889,9.5,-95.811,1.5
