ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-09T13:14:00.053Z,1749474840.053,10.9,10.9,43.5091945,43.509196361,43.509190158,43.509183954,,1.1,0.1,19.5,26126.588,,4.1000419,4.100042339,4.100040877,4.100039414,2.5,,,20.53,1749482040053.998,1749474840053.998,21.465,13.6,136.905,,12.268,,-10.9,,9.7,40.207,232.795,8.095,-136.905,16.8
2025-06-09T13:14:00.160Z,1749474840.160,8.1,8.1,43.5092024,43.509204246,43.509198092,43.509191939,,0.9,0.1,21.4,26127.479,,4.1000437,4.100044246,4.100042427,4.100040608,2.5,,22.641,21.5,1749482040160,1749474840160,22.4,12.4,139.316,,12.816,,-8.1,,12.1,40.586,232.784,8.084,-139.316,16.9
2025-06-09T13:14:00.255Z,1749474840.255,5.7,5.7,43.5092102,43.509212062,43.509205856,43.509199651,,0.9,0,23.1,26128.359,,4.1000456,4.100046034,4.100044587,4.10004314,2.5,,-26.316,23.1,1749482040255,1749474840255,24,16,136.826,,12.252,,-5.7,,9.6,40.954,232.775,8.075,-136.826,16.8
2025-06-09T13:14:00.358Z,1749474840.358,6.7,6.7,43.509218,43.50921986,43.509213659,43.509207457,,0.7,0.2,25.6,26129.236,,4.1000473,4.100047743,4.100046266,4.100044789,2.5,,1.942,25.8,1749482040358,1749474840358,26.5,12,137.036,,12.367,,-6.7,,9.8,41.315,232.764,8.064,-137.036,16.9
2025-06-09T13:14:00.453Z,1749474840.453,7.5,7.5,43.5092262,43.509228063,43.509221852,43.509215642,,0.8,0.1,25,26130.158,,4.1000489,4.100049321,4.100047918,4.100046516,2.5,,-5.208,25.1,1749482040453.999,1749474840453.999,25.9,10.1,136.545,,12.268,,-7.5,,9.3,41.677,232.755,8.055,-136.545,16.9
2025-06-09T13:14:00.559Z,1749474840.559,7,7,43.5092343,43.50923617,43.509229937,43.509223705,,0.9,0,23.3,26131.07,,4.1000506,4.100050962,4.100049755,4.100048547,2.5,,-12.381,23.3,1749482040559,1749474840559,24.2,16,135.256,,12.074,,-7,,8,42.042,232.744,8.044,-135.256,17
2025-06-09T13:14:00.641Z,1749474840.641,8.5,8.5,43.5092422,43.509244066,43.509237845,43.509231624,,1,0.122,21.9,26131.955,,4.1000519,4.100052294,4.100050981,4.100049669,2.5,,8.434,22.468,1749482040641.999,1749474840641.999,23.49,15.8,135.964,,12.293,,-8.5,,8.7,42.377,232.736,8.036,-135.964,17.1
2025-06-09T13:14:00.757Z,1749474840.757,7.6,7.6,43.5092507,43.509252573,43.509246329,43.509240085,,1.3,0.292,19.4,26132.908,,4.1000534,4.100053726,4.100052639,4.100051551,2.5,,-12.931,21.305,1749482040757.998,1749474840757.998,22.497,12.9,134.476,,11.98,,-7.6,,7.2,42.737,232.724,8.024,-134.476,17.1
2025-06-09T13:14:00.854Z,1749474840.854,7.6,7.6,43.509259,43.509260872,43.509254631,43.50924839,,1.5,0.433,18.9,26133.836,,4.1000546,4.100054935,4.100053818,4.1000527,2.5,,2.083,20.343,1749482040854,1749474840854,21.676,12.4,134.685,,12.095,,-7.6,,7.4,43.074,232.715,8.015,-134.685,17.2
2025-06-09T13:14:00.968Z,1749474840.968,5.2,5.2,43.5092671,43.509268978,43.509262718,43.509256458,,1.5,0.6,18.6,26134.746,,4.1000562,4.100056468,4.100055576,4.100054684,2.5,,-13.158,19.2,1749482040968,1749474840968,20.7,11.5,133.197,,11.842,,-5.2,,5.9,43.43,232.703,8.003,-133.197,17.3
2025-06-09T13:14:01.056Z,1749474841.056,7.2,7.2,43.5092751,43.509276969,43.509270739,43.509264508,,1.345,0.2,18.9,26135.643,,4.1000576,4.100057967,4.100056744,4.100055521,2.5,,24.72,19.1,1749482041056.998,1749474841056.998,20.7,10.7,135.406,,12.39,,-7.2,,8.1,43.78,232.694,8.011,-135.406,17.4
2025-06-09T13:14:01.160Z,1749474841.160,6.7,6.7,43.5092828,43.509284673,43.509278429,43.509272185,,1.165,0.1,19.266,26136.502,,4.1000585,4.100058826,4.100057739,4.100056651,2.5,,-8.654,19.414,1749482041160.999,1749474841160.999,20.7,10.4,134.516,,12.199,,-6.7,,7.2,44.072,232.684,8.032,-134.516,17.4
2025-06-09T13:14:01.256Z,1749474841.256,5.6,5.6,43.5092907,43.50929258,43.509286313,43.509280045,,1,0.1,19.6,26137.389,,4.10006,4.100060236,4.100059449,4.100058663,2.5,,-21.052,19.7,1749482041256,1749474841256,20.7,11.7,132.526,,11.761,,-5.6,,5.2,44.413,232.674,8.051,-132.526,17.4
2025-06-09T13:14:01.358Z,1749474841.358,8.9,8.9,43.5092988,43.509300671,43.509294433,43.509288195,,1.1,0.1,19.2,26138.295,,4.1000612,4.100061544,4.100060397,4.100059249,2.5,,23.529,19.3,1749482041358,1749474841358,20.4,12.6,134.936,,12.36,,-8.9,,7.6,44.752,232.664,8.072,-134.936,17.5
2025-06-09T13:14:01.454Z,1749474841.454,6.8,6.8,43.5093067,43.509308577,43.50930232,43.509296064,,1.1,0.1,18.2,26139.182,,4.1000626,4.100062881,4.100061944,4.100061007,2.5,,-14.433,18.3,1749482041454.999,1749474841454.999,19.4,10.6,133.546,,12.056,,-6.8,,6.2,45.087,232.654,8.091,-133.546,17.5
2025-06-09T13:14:01.559Z,1749474841.559,8.6,8.6,43.5093142,43.509316071,43.509309835,43.5093036,,1.1,0,17.9,26140.02,,4.1000635,4.100063853,4.100062676,4.100061498,2.5,,15.384,17.9,1749482041559,1749474841559,19.635,10.2,135.156,,12.408,,-8.6,,7.8,45.382,232.644,8.112,-135.156,17.5
2025-06-09T13:14:01.653Z,1749474841.653,5.9,5.9,43.5093216,43.509323481,43.50931721,43.509310939,,1.1,0,18.346,26140.846,,4.1000644,4.100064618,4.100063892,4.100063166,2.5,,-31.915,18.378,1749482041653,1749474841653,19.847,14.9,132.165,,11.68,,-5.9,,4.8,45.658,232.635,8.131,-132.165,17.4
2025-06-09T13:14:01.747Z,1749474841.747,5.4,5.4,43.509329,43.509330881,43.509324611,43.50931834,,1,0,18.792,26141.672,,4.1000655,4.100065722,4.100064981,4.10006424,2.5,,1.064,18.856,1749482041747,1749474841747,20.059,13.4,132.275,,11.637,,-5.4,,4.9,45.96,232.625,8.149,-132.275,17.3
2025-06-09T13:14:01.854Z,1749474841.854,6.1,6.1,43.5093365,43.509338377,43.509332121,43.509325866,,0.9,0.1,19.3,26142.51,,4.1000662,4.100066486,4.100065533,4.100064581,2.5,,13.084,19.4,1749482041854,1749474841854,20.3,11.4,133.685,,11.88,,-6.1,,6.3,46.239,232.615,8.171,-133.685,17.2
2025-06-09T13:14:01.960Z,1749474841.960,7.7,7.7,43.5093442,43.509346083,43.509339806,43.509333528,,0.9,0.1,19.8,26143.367,,4.1000669,4.100067086,4.100066466,4.100065845,2.5,,-20.755,19.9,1749482041960,1749474841960,21.684,13.2,131.496,,11.264,,-7.7,,4.1,46.511,232.604,8.192,-131.496,17
2025-06-09T13:14:02.060Z,1749474842.060,10.4,10.4,43.5093516,43.509353484,43.509347203,43.509340922,,0.9,0.1,21.8,26144.191,,4.1000676,4.100067763,4.100067219,4.100066674,2.5,,-5,21.633,1749482042060,1749474842060,22.989,13.9,130.994,,11.02,,-10.4,,3.6,46.78,232.606,8.218,-130.994,16.8
2025-06-09T13:14:02.170Z,1749474842.170,13.3,13.3,43.5093589,43.509360783,43.509354507,43.509348231,,0.9,0.1,23.2,26145.006,,4.1000683,4.100068495,4.100067845,4.100067194,2.5,,6.364,23.54,1749482042170,1749474842170,24.425,14.8,131.683,,11.039,,-13.3,,4.3,47.05,232.617,8.251,-131.683,16.6
2025-06-09T13:14:02.260Z,1749474842.260,11.2,11.2,43.5093661,43.509367983,43.509361706,43.509355428,,0.5,0.1,25,26145.809,,4.100069,4.100069186,4.100068566,4.100067945,2.5,,-2.222,25.1,1749482042260,1749474842260,25.6,14.5,131.474,,10.861,,-11.2,,4.1,47.315,232.626,8.278,-131.474,16.4
2025-06-09T13:14:02.364Z,1749474842.364,10.8,10.8,43.5093736,43.509375484,43.509369205,43.509362926,,0,0.2,25.8,26146.648,,4.1000701,4.100070277,4.100069687,4.100069097,2.5,,-1.923,26,1749482042364,1749474842364,26,12.2,131.264,,10.75,,-10.8,,3.9,47.619,232.636,8.309,-131.264,16.3
2025-06-09T13:14:02.454Z,1749474842.454,8.9,8.9,43.509381,43.509382878,43.509376619,43.50937036,,0,0.2,25.564,26147.477,,4.1000712,4.100071472,4.100070565,4.100069658,2.5,,23.077,25.764,1749482042454.999,1749474842454.999,25.953,11.4,133.355,,11.121,,-8.9,,6,47.928,232.645,8.337,-133.355,16.2
2025-06-09T13:14:02.556Z,1749474842.556,7,7,43.5093885,43.509390375,43.509384125,43.509377874,,0.4,0.2,25.3,26148.313,,4.1000721,4.100072404,4.100071391,4.100070379,2.5,,6.863,25.5,1749482042556.998,1749474842556.998,25.9,14.2,134.044,,11.193,,-7,,6.7,48.22,232.656,8.367,-134.044,16.1
2025-06-09T13:14:02.655Z,1749474842.655,8.5,8.5,43.5093961,43.509397981,43.509391711,43.509385442,,0.7,0.2,25.1,26149.162,,4.100073,4.100073227,4.100072471,4.100071714,2.5,,-17.347,25.3,1749482042655,1749474842655,26,13.9,132.335,,10.843,,-8.5,,5,48.506,232.665,8.396,-132.335,16.1
2025-06-09T13:14:02.756Z,1749474842.756,9.1,9.1,43.5094036,43.509405481,43.50939921,43.509392939,,0.7,0.3,24.59,26149.998,,4.1000738,4.100074018,4.100073292,4.100072566,2.5,,-1.961,24.93,1749482042756.998,1749474842756.998,25.764,12.7,132.124,,10.799,,-9.1,,4.8,48.787,232.676,8.427,-132.124,16.1
2025-06-09T13:14:02.855Z,1749474842.855,9.2,9.2,43.5094113,43.509413181,43.509406911,43.50940064,,0.895,0.154,24.1,26150.859,,4.1000748,4.100075022,4.100074281,4.10007354,2.5,,1.02,24.574,1749482042855,1749474842855,25.538,12.9,132.214,,10.885,,-9.2,,4.9,49.09,232.686,8.457,-132.214,16.2
