ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG
2025-06-11T12:24:00.072Z,1749644640.072,332.3,-26.7,26.7,26.7,43.5149399,43.514941572,43.514935999,43.514930427,47.8,3.9,3.933,7557.57,4.0964897,4.09648849,4.096492524,4.096496558,2.5,,7.43,21.2,1749651840072,1749644640072,53.925,7,-142.386,142.386,189.914,5.614,16.793
2025-06-11T12:24:00.151Z,1749644640.151,333.1,-26.4,26.4,26.4,43.5149485,43.514950184,43.514944571,43.514938959,45.6,3.4,3.6,7558.646,4.0964836,4.096482422,4.096486348,4.096490275,2.5,10.127,7,21.2,1749651840151,1749644640151,52.6,7.5,-143.17,143.17,189.93,5.63,16.969
2025-06-11T12:24:00.257Z,1749644640.257,332.5,-30,30,30,43.5149574,43.514959075,43.514953492,43.51494791,43.8,3.26,3.4,7559.751,4.0964775,4.096476298,4.096480305,4.096484312,2.5,-5.608,6.754,21.2,1749651840257.998,1749644640257.998,50.776,10.9,-142.548,142.548,189.952,5.652,16.83
2025-06-11T12:24:00.360Z,1749644640.360,333.3,-30.3,30.3,30.3,43.5149661,43.514967787,43.514962164,43.514956542,42.2,3.126,3.348,7560.844,4.0964712,4.09647003,4.09647393,4.096477829,2.5,7.843,6.52,21.3,1749651840360,1749644640360,49.037,9.6,-143.328,143.328,189.972,5.672,17.084
2025-06-11T12:24:00.456Z,1749644640.456,332.3,-30,30,30,43.5149749,43.514976572,43.514970999,43.514965427,41.1,3,3.3,7561.925,4.0964655,4.09646429,4.096468324,4.096472358,2.5,-10.417,6.3,21.2,1749651840456,1749644640456,47.4,11.1,-142.309,142.309,189.991,5.691,16.776
2025-06-11T12:24:00.562Z,1749644640.562,334.7,-30.3,30.3,30.3,43.5149838,43.514985507,43.514979817,43.514974127,40.5,3.2,3.088,7563.023,4.0964596,4.096458487,4.096462196,4.096465905,2.5,22.642,6.247,21.2,1749651840562,1749644640562,46.552,11.8,-144.688,144.688,190.012,5.712,17.299
2025-06-11T12:24:00.656Z,1749644640.656,334.2,-27.8,27.8,27.8,43.5149927,43.5149944,43.514988734,43.514983068,39.6,3.3,2.9,7564.118,4.0964538,4.096452667,4.096456444,4.096460221,2.5,-5.319,6.2,21.3,1749651840656,1749644640656,45.8,9.7,-144.169,144.169,190.031,5.731,17.269
2025-06-11T12:24:00.760Z,1749644640.760,334.8,-25.5,25.5,25.5,43.5150016,43.515003308,43.514997614,43.514991919,39.2,3.5,3.058,7565.228,4.0964476,4.096446491,4.096450187,4.096453882,2.5,5.769,6.569,21.3,1749651840760,1749644640760,46.312,11.6,-144.748,144.748,190.052,5.752,17.394
2025-06-11T12:24:00.856Z,1749644640.856,332.9,-24.3,24.3,24.3,43.5150107,43.515012381,43.515006778,43.515001176,40.4,3.9,3.204,7566.336,4.096442,4.096440814,4.096444767,4.096448721,2.5,-19.792,6.909,21.3,1749651840856,1749644640856,46.784,9.5,-142.829,142.829,190.071,5.771,16.973
2025-06-11T12:24:00.959Z,1749644640.959,335.8,-21.1,21.1,21.1,43.5150198,43.515021522,43.515015782,43.515010041,40.1,4.3,3.36,7567.451,4.0964362,4.096435133,4.09643869,4.096442248,2.5,28.155,7.274,21.3,1749651840959,1749644640959,47.291,7.8,-145.708,145.708,190.092,5.792,17.598
2025-06-11T12:24:01.051Z,1749644641.051,335,-20.9,20.9,20.9,43.5150289,43.515030611,43.515024907,43.515019203,40.504,4.1,3.5,7568.556,4.0964307,4.0964296,4.096433267,4.096436935,2.5,-8.696,7.6,21.3,1749651841051,1749644641051,47.744,8.4,-144.885,144.885,190.115,5.805,17.423
2025-06-11T12:24:01.164Z,1749644641.164,336.2,-25.8,25.8,25.8,43.5150379,43.515039627,43.515033869,43.515028111,41,3.9,3.4,7569.658,4.096425,4.096423949,4.096427451,4.096430954,2.5,10.62,7.3,21.4,1749651841164,1749644641164,48.3,9.9,-146.051,146.051,190.149,5.816,17.752
2025-06-11T12:24:01.259Z,1749644641.259,335.3,-23,23,23,43.515047,43.515048715,43.515042998,43.51503728,42.2,3.773,3.1,7570.772,4.0964192,4.096418112,4.096421738,4.096425365,2.5,-9.474,6.983,21.4,1749651841259,1749644641259,48.743,8.5,-145.122,145.122,190.178,5.826,17.556
2025-06-11T12:24:01.348Z,1749644641.348,335.1,-22.2,22.2,22.2,43.5150558,43.515057513,43.515051804,43.515046096,42.8,3.653,2.9,7571.857,4.0964134,4.096412304,4.096415958,4.096419612,2.5,-2.222,6.683,21.4,1749651841348.998,1749644641348.998,49.163,7.9,-144.895,144.895,190.205,5.835,17.507
2025-06-11T12:24:01.464Z,1749644641.464,334.2,-19.1,19.1,19.1,43.5150647,43.5150664,43.515060734,43.515055068,43.4,3.5,2.8,7572.952,4.0964076,4.096406467,4.096410244,4.096414021,2.5,-7.826,6.3,21.4,1749651841464,1749644641464,49.7,5.9,-143.961,143.961,190.239,5.846,17.304
2025-06-11T12:24:01.561Z,1749644641.561,334.9,-22,22,22,43.5150733,43.51507501,43.515069311,43.515063611,44.1,3.298,2.8,7574.017,4.0964018,4.096400696,4.096404377,4.096408058,2.5,7.216,5.896,21.4,1749651841561,1749644641561,48.69,6.6,-144.632,144.632,190.268,5.856,17.451
2025-06-11T12:24:01.656Z,1749644641.656,333.9,-30.3,30.3,30.3,43.5150818,43.515083496,43.515077844,43.515072192,42.2,3.1,2.4,7575.072,4.096396,4.096394855,4.096398673,4.096402491,2.5,-10.526,5.5,21.4,1749651841656,1749644641656,47.7,9,-143.603,143.603,190.297,5.866,17.225
2025-06-11T12:24:01.762Z,1749644641.762,333.4,-26.3,26.3,26.3,43.5150906,43.515092288,43.515086661,43.515081034,41.567,2.5,2.608,7576.16,4.0963901,4.096388934,4.09639282,4.096396706,2.5,-4.717,5.673,21.4,1749651841762,1749644641762,47.807,8.8,-143.071,143.071,190.329,5.876,17.107
2025-06-11T12:24:01.857Z,1749644641.857,334.1,-26,26,26,43.5150992,43.515100898,43.515095237,43.515089576,41,2.5,2.794,7577.218,4.0963845,4.096383363,4.096387154,4.096390944,2.5,7.369,5.828,21.3,1749651841857,1749644641857,47.903,10.1,-143.743,143.743,190.357,5.886,17.176
