ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG
2025-06-08T08:33:00.082Z,1749371580.082,29.2,-32.1,32.1,32.1,43.5197387,43.519740348,43.519734854,43.519729361,68.624,5.718,2.2,12276.135,4.1066308,4.10663207,4.106627836,4.106623602,2.5,,7.87,24.2,1749378780082,1749371580082,74.385,10.2,-101.534,101.534,287.666,9.092,4.839
2025-06-08T08:33:00.156Z,1749371580.156,30.1,-35.6,35.6,35.6,43.5197489,43.519750533,43.519745089,43.519739644,69.779,6,2,12277.417,4.1066382,4.106639506,4.106635153,4.106630801,2.5,12.162,8,24.3,1749378780156,1749371580156,76.185,10.2,-102.375,102.375,287.725,9.084,5.208
2025-06-08T08:33:00.247Z,1749371580.247,27.9,-33.7,33.7,33.7,43.5197591,43.519760769,43.519755207,43.519749645,71.2,5.5,1.7,12278.699,4.1066456,4.106646818,4.106642757,4.106638696,2.5,-24.176,7.2,24.5,1749378780247,1749371580247,78.4,8.3,-100.102,100.102,287.798,9.075,4.297
2025-06-08T08:33:00.358Z,1749371580.358,27.9,-36.6,36.6,36.6,43.5197694,43.519771069,43.519765507,43.519759945,75.4,4.9,1.2,12279.979,4.1066527,4.106653918,4.106649857,4.106645796,2.5,0,6.1,24.7,1749378780358,1749371580358,81.5,8,-100.014,100.014,287.886,9.064,4.295
2025-06-08T08:33:00.457Z,1749371580.457,26.7,-39.5,39.5,39.5,43.5197795,43.519781187,43.519775564,43.519769942,75.3,4.4,0.6,12281.248,4.10666,4.10666117,4.10665727,4.106653371,2.5,-12,5,24.7,1749378780457.999,1749371580457.999,80.3,8.6,-98.734,98.734,287.966,9.054,3.75
2025-06-08T08:33:00.556Z,1749371580.556,27.7,-35.1,35.1,35.1,43.5197895,43.519791172,43.519785599,43.519780027,71.3,4.3,0.6,12282.503,4.1066672,4.10666841,4.106664376,4.106660342,2.5,10.101,4.9,24.8,1749378780556.998,1749371580556.998,76.2,7.4,-99.654,99.654,288.046,9.044,4.159
2025-06-08T08:33:00.657Z,1749371580.657,27.5,-39.1,39.1,39.1,43.5197991,43.519800775,43.519795192,43.51978961,68.5,4.2,0.5,12283.73,4.1066747,4.106675902,4.106671895,4.106667887,2.5,-2,4.7,24.8,1749378780657,1749371580657,73.2,7.6,-99.374,99.374,288.126,9.034,4.04
2025-06-08T08:33:00.756Z,1749371580.756,29.5,-38.2,38.2,38.2,43.5198088,43.519810443,43.519804966,43.519799488,62.9,3.9,0.3,12284.963,4.1066821,4.106683382,4.106679108,4.106674835,2.5,20,4.2,24.8,1749378780756.998,1749371580756.998,67.1,8.2,-101.294,101.294,288.206,9.024,4.857
2025-06-08T08:33:00.858Z,1749371580.858,29.3,-37.9,37.9,37.9,43.5198186,43.519820247,43.519814758,43.51980927,57.8,4.5,0.6,12286.218,4.1066898,4.106691074,4.106686827,4.106682579,2.5,-1.98,5.1,24.8,1749378780858,1749371580858,62.9,8.3,-101.014,101.014,288.286,9.014,4.738
2025-06-08T08:33:00.956Z,1749371580.956,29.5,-34,34,34,43.5198282,43.519829843,43.519824366,43.519818888,58.688,5.2,1.2,12287.453,4.1066975,4.106698782,4.106694508,4.106690235,2.5,2.041,6.4,24.7,1749378780956,1749371580956,63,7.7,-101.135,101.135,288.365,9.004,4.77
