ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG
2025-06-11T13:09:00.073Z,1749647340.073,71,17.3,17.3,17.3,43.5155665,43.515567115,43.515565066,43.515563017,33.5,2.7,0.3,27159.502,4.0941219,4.094124362,4.094116156,4.09410795,2.5,,3,18.4,1749654540073.998,1749647340073.998,36.5,9.7,110.485,110.485,181.485,6.393,6.439
2025-06-11T13:09:00.148Z,1749647340.148,68.7,17.8,17.8,17.8,43.5155693,43.515569986,43.5155677,43.515565414,32.6,2.5,0.4,27160.449,4.094133,4.094135426,4.09412734,4.094119254,2.5,-31.08,2.9,18.5,1749654540148,1749647340148,35.5,11.5,112.77,112.77,181.47,6.385,7.16
2025-06-11T13:09:00.256Z,1749647340.256,70.6,18.9,18.9,18.9,43.5155723,43.515572927,43.515570837,43.515568746,31.4,2.5,0.1,27161.412,4.0941442,4.094146656,4.09413847,4.094130284,2.5,17.593,2.794,18.5,1749654540256,1749647340256,34.972,7.8,110.849,110.849,181.449,6.374,6.584
2025-06-11T13:09:00.358Z,1749647340.358,70.2,17.7,17.7,17.7,43.5155753,43.51557594,43.515573808,43.515571676,32.4,2.5,0.1,27162.359,4.0941552,4.09415765,4.094149484,4.094141319,2.5,-3.922,2.695,18.6,1749654540358,1749647340358,34.474,9.8,111.228,111.228,181.428,6.364,6.735
2025-06-11T13:09:00.454Z,1749647340.454,69.2,16.4,16.4,16.4,43.5155784,43.51557907,43.515576836,43.515574601,31.4,2.5,0.1,27163.297,4.094166,4.094168434,4.094160321,4.094152208,2.5,-10.309,2.6,18.6,1749654540454.999,1749647340454.999,34,10.4,112.209,112.209,181.409,6.355,7.031
2025-06-11T13:09:00.556Z,1749647340.556,68.5,18,18,18,43.5155815,43.515582192,43.515579885,43.515577579,31.7,2,0.252,27164.242,4.0941769,4.094179322,4.094171248,4.094163173,2.5,-6.863,2.296,18.6,1749654540556.997,1749647340556.997,32.681,11.3,112.889,112.889,181.389,6.344,7.234
2025-06-11T13:09:00.656Z,1749647340.656,69,18.6,18.6,18.6,43.5155846,43.515585277,43.515583021,43.515580766,29.4,1.6,0.4,27165.164,4.0941875,4.094189931,4.094181829,4.094173727,2.5,5.05,2,18.6,1749654540656,1749647340656,31.4,12.1,112.369,112.369,181.369,6.334,7.079
2025-06-11T13:09:00.756Z,1749647340.756,68.2,17.1,17.1,17.1,43.5155877,43.515588401,43.515586064,43.515583727,27.9,1.4,0.2,27166.086,4.0941981,4.094200517,4.09419246,4.094184402,2.5,-7.921,1.6,18.6,1749654540756.998,1749647340756.998,29.5,12.9,113.149,113.149,181.349,6.324,7.312
2025-06-11T13:09:00.855Z,1749647340.855,67.8,19.8,19.8,19.8,43.5155908,43.515591513,43.515589135,43.515586758,25.7,1.5,0.4,27167.021,4.0942089,4.094211311,4.094203275,4.09419524,2.5,-4.081,1.9,18.5,1749654540855,1749647340855,27.6,12,113.529,113.529,181.329,6.314,7.385
2025-06-11T13:09:00.959Z,1749647340.959,68.3,16.1,16.1,16.1,43.5155942,43.515594898,43.515592571,43.515590244,24.6,2.1,0.1,27167.965,4.0942196,4.094222019,4.094213956,4.094205892,2.5,4.808,2.2,18.4,1749654540959,1749647340959,26.8,9.7,113.008,113.008,181.308,6.304,7.192
2025-06-11T13:09:01.048Z,1749647341.048,66.4,11.7,11.7,11.7,43.5155974,43.515598156,43.515595636,43.515593117,25.23,2.9,0.055,27168.875,4.09423,4.094232386,4.094224433,4.094216481,2.5,-21.111,2.164,18.4,1749654541048.999,1749647341048.999,27.562,9.5,114.915,114.915,181.315,6.295,7.751
2025-06-11T13:09:01.158Z,1749647341.158,67.3,10,10,10,43.5156004,43.515601129,43.5155987,43.515596271,26,2.397,0,27169.779,4.0942404,4.094242802,4.094234796,4.09422679,2.5,8.182,2.12,18.3,1749654541158.999,1749647341158.999,28.493,13.3,114.048,114.048,181.348,6.284,7.457
