ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-07T11:48:00.076Z,1749296880.076,23.5,23.5,43.5202016,43.520201124,43.52020271,43.520204297,,39.2,1.362,0,8077.613,,4.0900266,4.09002408,4.090032479,4.090040878,2.5,,,1.98,1749304080076,1749296880076,44.293,34.8,76.647,,2.217,,-23.5,,255.4,-39.581,178.753,9.515,-76.647,9.6
2025-06-07T11:48:00.156Z,1749296880.156,33,33,43.5202,43.520199401,43.520201398,43.520203395,,40.1,1.4,0.3,8078.174,,4.09002,4.090017531,4.090025761,4.090033992,2.5,,-48.75,1.7,1749304080156,1749296880156,41.8,38.1,72.691,,2.856,,-33,,251.5,-39.768,178.809,9.531,-72.691,9.6
2025-06-07T11:48:00.256Z,1749296880.256,26.4,26.4,43.5201983,43.520197704,43.520199691,43.520201677,,41.3,1.8,0.7,8078.747,,4.0900133,4.090010829,4.090019065,4.0900273,2.5,,1,2.5,1749304080256,1749296880256,43.8,32.7,72.721,,2.822,,-26.4,,251.6,-39.953,178.879,9.551,-72.721,9.5
2025-06-07T11:48:00.355Z,1749296880.355,20.2,20.2,43.5201966,43.520196067,43.520197844,43.520199621,,42.5,1.7,1.9,8079.319,,4.0900066,4.090004102,4.090012428,4.090020754,2.5,,20.202,3.6,1749304080355,1749296880355,46.1,27.9,74.651,,2.647,,-20.2,,253.6,-40.13,178.949,9.571,-74.651,10
2025-06-07T11:48:00.454Z,1749296880.454,21.1,21.1,43.520195,43.520194348,43.520196521,43.520198694,,43.4,2,2.5,8079.76,,4.0900016,4.089999156,4.090007302,4.090015447,2.5,,-38,4.5,1749304080454.999,1749296880454.999,47.9,26.7,70.782,,3.028,,-21.1,,249.8,-40.318,179.018,9.591,-70.782,9.2
2025-06-07T11:48:00.555Z,1749296880.555,19.6,19.6,43.5201916,43.520190862,43.520193321,43.52019578,,45.3,2.1,3.2,8080.413,,4.089995,4.089992603,4.090000592,4.090008582,2.5,,-28,5.3,1749304080555,1749296880555,50.6,28.6,67.911,,3.572,,-19.6,,247,-40.701,179.089,9.611,-67.911,9.5
2025-06-07T11:48:00.656Z,1749296880.656,31,31,43.52019,43.520189161,43.520191959,43.520194757,,45.5,1.4,3.9,8080.854,,4.08999,4.089987668,4.089995442,4.090003216,2.5,,-33.663,5.3,1749304080656,1749296880656,50.8,30.2,64.441,,4.185,,-31,,243.6,-40.887,179.159,9.631,-64.441,9.7
2025-06-07T11:48:00.755Z,1749296880.755,34.2,34.2,43.5201883,43.520187538,43.520190078,43.520192617,,45.159,0.8,2.5,8081.426,,4.0899833,4.089980918,4.089988859,4.0899968,2.5,,26.263,3.3,1749304080755,1749296880755,49.191,29.6,66.971,,3.873,,-34.2,,246.2,-41.063,179.229,9.651,-66.971,9.9
2025-06-07T11:48:00.859Z,1749296880.859,23.7,23.7,43.5201866,43.520185832,43.520188392,43.520190952,,44.8,0,2.7,8081.999,,4.0899766,4.089974221,4.08998215,4.089990079,2.5,,-1.923,2.7,1749304080859,1749296880859,47.5,22.5,66.699,,3.956,,-23.7,,246,-41.249,179.301,9.672,-66.699,10
2025-06-07T11:48:00.954Z,1749296880.954,20.4,20.4,43.520185,43.520184392,43.52018642,43.520188448,,46.1,0.4,2.6,8082.56,,4.08997,4.089967535,4.089975751,4.089983967,2.5,,54.167,3,1749304080954.999,1749296880954.999,49.1,18.2,71.831,,3.18,,-20.4,,251.2,-41.405,179.368,9.691,-71.831,10.2
