ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-07T13:25:00.076Z,1749302700.076,18.8,18.8,43.52059,43.520590895,43.520587911,43.520584928,,2.8,41.8,1.7,30068.84,,4.0895983,4.089596007,4.089603649,4.089611291,2.5,,,43.5,1749309900076,1749302700076,46.3,9.4,117.13,,9.303,,-18.8,,298.3,4.038,181.17,7.915,-117.13,20.4
2025-06-07T13:25:00.156Z,1749302700.156,21.8,21.8,43.520595,43.520595912,43.520592871,43.520589829,,2.7,43.1,1.57,30069.936,,4.0895866,4.089584321,4.089591919,4.089599517,2.5,,7.5,43.414,1749309900156,1749302700156,46.257,12.8,117.762,,9.549,,-21.8,,298.9,4.604,181.138,7.931,-117.762,20.5
2025-06-07T13:25:00.260Z,1749302700.260,20.5,20.5,43.5206,43.520600895,43.520597911,43.520594928,,2.9,41.9,1.4,30071.023,,4.089575,4.089572707,4.089580349,4.089587991,2.5,,-5.714,43.3,1749309900260.998,1749302700260.998,46.2,7.3,117.204,,9.463,,-20.5,,298.3,5.165,181.096,7.952,-117.204,20.7
2025-06-07T13:25:00.355Z,1749302700.355,18.8,18.8,43.520605,43.52060593,43.520602831,43.520599732,,3.2,43.4,1.9,30072.119,,4.0895633,4.089561034,4.089568588,4.089576142,2.5,,12.766,45.3,1749309900355,1749302700355,48.5,4.6,118.442,,9.906,,-18.8,,299.5,5.733,181.058,7.971,-118.442,20.8
2025-06-07T13:25:00.460Z,1749302700.460,19.9,19.9,43.52061,43.520610964,43.520607751,43.520604538,,2.831,45.6,1.8,30073.215,,4.0895516,4.089549361,4.089556824,4.089564287,2.5,,11.429,47.4,1749309900460,1749302700460,48.869,12.2,119.684,,10.35,,-19.9,,300.7,6.3,181.016,7.992,-119.684,20.9
2025-06-07T13:25:00.553Z,1749302700.553,18.6,18.6,43.520615,43.52061593,43.520612831,43.520609732,,2.5,45.2,1.5,30074.303,,4.08954,4.089537734,4.089545288,4.089552842,2.5,,-12.766,46.7,1749309900553.998,1749302700553.998,49.2,12.3,118.522,,10.027,,-18.6,,299.5,6.86,180.978,8.011,-118.522,21
2025-06-07T13:25:00.658Z,1749302700.658,14,14,43.52062,43.520620921,43.520617851,43.52061478,,2.4,41.6,1.3,30075.398,,4.0895283,4.089526027,4.089533603,4.08954118,2.5,,-2.857,42.9,1749309900658.999,1749302700658.999,45.3,6.1,118.264,,9.991,,-14,,299.2,7.423,180.936,8.032,-118.264,21.1
2025-06-07T13:25:00.753Z,1749302700.753,16.1,16.1,43.520625,43.520625944,43.520622797,43.520619651,,3.3,38.9,2,30076.494,,4.0895166,4.089514345,4.089521861,4.089529378,2.5,,8.421,40.9,1749309900753.999,1749302700753.999,44.2,7.4,119.102,,10.311,,-16.1,,300,7.989,180.898,8.051,-119.102,21.2
2025-06-07T13:25:00.859Z,1749302700.859,12.4,12.4,43.52063,43.520630933,43.520627824,43.520624715,,2.617,35.5,1.5,30077.582,,4.089505,4.089502736,4.089510283,4.089517829,2.5,,-3.809,37,1749309900859,1749302700859,39.842,10.1,118.744,,10.195,,-12.4,,299.6,8.551,180.856,8.072,-118.744,21.2
2025-06-07T13:25:00.953Z,1749302700.953,10.5,10.5,43.520635,43.520635918,43.520632857,43.520629797,,2,32.7,1.2,30078.797,,4.0894916,4.089489325,4.089496909,4.089504492,2.5,,-5.263,33.9,1749309900953.999,1749302700953.999,35.9,9,118.282,,10.092,,-10.5,,299.1,9.114,180.818,8.091,-118.282,21.3
