ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG
2025-06-11T13:21:00.073Z,1749648060.073,326,-17.2,17.2,17.2,43.5154585,43.515460065,43.515454848,43.51544963,27.5,1.517,0.3,32426.029,4.0949907,4.094989244,4.094994097,4.09499895,2.5,,2.025,18,1749655260073.998,1749648060073.998,30.191,12.8,-131.17,131.17,194.83,6.1,11.849
2025-06-11T13:21:00.148Z,1749648060.148,326.4,-17.1,17.1,17.1,43.5154653,43.515466873,43.515461631,43.515456389,28.4,1.4,0.7,32426.924,4.0949848,4.094983359,4.094988162,4.094992964,2.5,5.405,2.1,17.9,1749655260148,1749648060148,30.5,12.9,-131.541,131.541,194.859,6.1,11.87
2025-06-11T13:21:00.260Z,1749648060.260,327.8,-15.6,15.6,15.6,43.5154723,43.515473898,43.515468572,43.515463247,30,1.4,0.8,32427.832,4.094979,4.094977613,4.094982237,4.094986862,2.5,12.5,2.2,17.8,1749655260260,1749648060260,32.2,12.2,-132.896,132.896,194.904,6.1,12.116
2025-06-11T13:21:00.358Z,1749648060.358,329.1,-17.4,17.4,17.4,43.5154794,43.51548102,43.51547562,43.51547022,30.5,1.7,1,32428.738,4.0949735,4.094972163,4.09497662,4.094981076,2.5,13.265,2.7,17.7,1749655260358,1749648060358,33.2,11.1,-134.157,134.157,194.943,6.1,12.33
2025-06-11T13:21:00.454Z,1749648060.454,330.1,-15.9,15.9,15.9,43.5154863,43.515487937,43.515482481,43.515477025,30.044,1.5,0.9,32429.633,4.0949678,4.094966502,4.094970828,4.094975154,2.5,10.309,2.4,17.6,1749655260454.999,1749648060454.999,32.549,11,-135.118,135.118,194.982,6.1,12.471
2025-06-11T13:21:00.558Z,1749648060.558,329.2,-16.1,16.1,16.1,43.5154931,43.515494722,43.515489316,43.51548391,29.56,1.5,0.9,32430.51,4.0949623,4.094960967,4.094965411,4.094969854,2.5,-8.738,2.4,17.6,1749655260558,1749648060558,31.858,11.7,-134.177,134.177,195.023,6.1,12.265
2025-06-11T13:21:00.656Z,1749648060.656,329.6,-15,15,15,43.5155001,43.515501728,43.5154963,43.515490872,29.1,1.4,0.7,32431.402,4.0949569,4.094955583,4.094959974,4.094964366,2.5,4.082,2.1,17.5,1749655260656,1749648060656,31.2,14.1,-134.538,134.538,195.062,6.1,12.274
2025-06-11T13:21:00.756Z,1749648060.756,330.7,-13.4,13.4,13.4,43.5155071,43.515508747,43.515503258,43.51549777,29,1.3,0.6,32432.297,4.0949514,4.094950126,4.094954373,4.09495862,2.5,10.891,1.9,17.5,1749655260756.998,1749648060756.998,30.9,12.5,-135.597,135.597,195.103,6.1,12.503
2025-06-11T13:21:00.855Z,1749648060.855,330.4,-12.2,12.2,12.2,43.5155142,43.515515842,43.515510369,43.515504897,27.8,1.2,0.6,32433.207,4.0949458,4.094944514,4.094948801,4.094953087,2.5,-3.061,1.8,17.5,1749655260855,1749648060855,29.6,11.8,-135.258,135.258,195.142,6.1,12.43
2025-06-11T13:21:00.957Z,1749648060.957,329.6,-13.9,13.9,13.9,43.5155213,43.515522928,43.5155175,43.515512072,27.3,1.106,0.506,32434.117,4.0949402,4.094938883,4.094943274,4.094947666,2.5,-7.767,1.612,17.5,1749655260957.999,1749648060957.999,29.024,11.8,-134.417,134.417,195.183,6.1,12.248
