ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-07T12:13:00.064Z,1749298380.064,16.2,16.2,43.5217733,43.521772069,43.521776173,43.521780277,,42.331,1,0.8,19386.287,,4.0842183,4.084220274,4.084213694,4.084207114,2.5,,,1.8,1749305580064.999,1749298380064.999,44.728,14.6,40.819,,9.081,,16.2,,130.7,138.907,171.52,9.213,40.819,12
2025-06-07T12:13:00.161Z,1749298380.161,13.7,13.7,43.52177,43.52176871,43.52177301,43.52177731,,43.9,1,0.8,19386.832,,4.0842233,4.084225201,4.084218864,4.084212527,2.5,,24.742,1.932,1749305580161.999,1749298380161.999,46.566,15.3,38.449,,9.555,,13.7,,133.1,138.531,171.549,9.232,38.449,12.2
2025-06-07T12:13:00.260Z,1749298380.260,14,14,43.521765,43.521763677,43.521768088,43.521772499,,46.011,1.2,0.8,19387.607,,4.08423,4.084231857,4.084225667,4.084219476,2.5,,14.141,2.067,1749305580260.998,1749298380260.998,48.443,13.1,37.078,,9.813,,14,,134.5,137.966,171.578,9.252,37.078,12.3
2025-06-07T12:13:00.359Z,1749298380.359,16,16,43.5217616,43.52176031,43.52176461,43.52176891,,48.1,1.4,0.8,19388.16,,4.084235,4.084236901,4.084230564,4.084224227,2.5,,-14.285,2.2,1749305580359,1749298380359,50.3,10.4,38.508,,9.703,,16,,133.1,137.589,171.608,9.272,38.508,12.4
2025-06-07T12:13:00.460Z,1749298380.460,25.4,25.4,43.5217566,43.52175524,43.521759774,43.521764309,,49.2,1.1,0.749,19388.848,,4.08424,4.084241805,4.084235787,4.084229769,2.5,,29.703,1.845,1749305580460,1749298380460,49.082,11.9,35.538,,10.09,,25.4,,136.1,137.022,171.638,9.292,35.538,12.4
2025-06-07T12:13:00.558Z,1749298380.558,30.3,30.3,43.5217533,43.521751904,43.521756558,43.521761213,,46.4,0.8,0.7,19389.393,,4.084245,4.084246752,4.084240911,4.08423507,2.5,,16.326,1.5,1749305580558,1749298380558,47.9,17.3,33.967,,10.201,,30.3,,137.7,136.648,171.667,9.312,33.967,12.3
2025-06-07T12:13:00.660Z,1749298380.660,32.3,32.3,43.52175,43.521748595,43.521753279,43.521757963,,45.1,0.4,1.057,19389.939,,4.08425,4.084251739,4.084245943,4.084240146,2.5,,3.922,1.704,1749305580660,1749298380660,45.452,22,33.598,,10.245,,32.3,,138.1,136.276,171.698,9.332,33.598,12.3
2025-06-07T12:13:00.757Z,1749298380.757,35.3,35.3,43.5217466,43.52174523,43.521749796,43.521754361,,41.2,0.5,1.4,19390.492,,4.084255,4.084256792,4.084250818,4.084244843,2.5,,-16.327,1.9,1749305580757.998,1749298380757.998,43.1,18.4,35.227,,9.966,,35.3,,136.5,135.899,171.727,9.352,35.227,12.2
2025-06-07T12:13:00.859Z,1749298380.859,25.7,25.7,43.5217433,43.521742032,43.521746259,43.521750487,,38.7,0.5,1.2,19391.139,,4.0842616,4.084263529,4.084257099,4.08425067,2.5,,-42.573,1.7,1749305580859,1749298380859,40.4,16,39.558,,9.406,,25.7,,132.2,135.539,171.758,9.372,39.558,12.2
2025-06-07T12:13:00.959Z,1749298380.959,21.2,21.2,43.52174,43.521738799,43.521742802,43.521746805,,36.5,0.7,1.2,19391.684,,4.0842666,4.084268609,4.084261912,4.084255215,2.5,,-27,1.855,1749305580959,1749298380959,38.235,19.9,42.288,,8.877,,21.2,,129.5,135.176,171.788,9.392,42.288,12
