ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-09T12:44:00.055Z,1749473040.055,0.3,0.3,43.506907,43.506905991,43.506909354,43.506912717,,10.9,0.2,1.1,23679.467,,4.098955,4.0989572,4.098949866,4.098942531,2.5,,,1.3,1749480240055,1749473040055,12.2,8.7,120.506,,0,,0.3,,122.3,-111.204,242.805,7.606,120.506,0
2025-06-09T12:44:00.163Z,1749473040.163,3.2,3.2,43.506907,43.506905991,43.506909354,43.506912717,,10.5,0.2,1.046,23679.467,,4.098955,4.0989572,4.098949866,4.098942531,2.5,,0,1.246,1749480240163,1749473040163,11.712,8.6,120.516,,0,,3.2,,122.3,-111.204,242.816,7.616,120.516,0
2025-06-09T12:44:00.253Z,1749473040.253,6.4,6.4,43.506907,43.506905991,43.506909354,43.506912717,,10.1,0.2,1,23679.475,,4.0989551,4.0989573,4.098949966,4.098942631,2.5,,0,1.2,1749480240253.999,1749473040253.999,11.3,8,120.525,,0,,6.4,,122.3,-111.196,242.825,7.625,120.525,0
2025-06-09T12:44:00.362Z,1749473040.362,6.9,6.9,43.506907,43.506905991,43.506909354,43.506912717,,9.991,0.2,1.1,23679.475,,4.0989551,4.0989573,4.098949966,4.098942631,2.5,,0,1.2,1749480240362.999,1749473040362.999,11.191,7.3,120.536,,0,,6.9,,122.3,-111.196,242.836,7.636,120.536,0
2025-06-09T12:44:00.453Z,1749473040.453,8.1,8.1,43.506907,43.506905991,43.506909354,43.506912717,,9.9,0.2,1,23679.475,,4.0989551,4.0989573,4.098949966,4.098942631,2.5,,0,1.2,1749480240453.999,1749473040453.999,11.1,6.6,120.545,,0,,8.1,,122.3,-111.196,242.845,7.645,120.545,0
2025-06-09T12:44:00.564Z,1749473040.564,8.3,8.3,43.506907,43.506905991,43.506909354,43.506912717,,10,0.142,1.1,23679.482,,4.0989552,4.0989574,4.098950066,4.098942731,2.5,,0,1.2,1749480240564,1749473040564,11.275,6.2,120.556,,0,,8.3,,122.3,-111.189,242.856,7.656,120.556,0
2025-06-09T12:44:00.642Z,1749473040.642,6.2,6.2,43.506907,43.506905991,43.506909354,43.506912717,,10.2,0.1,1.1,23679.482,,4.0989552,4.0989574,4.098950066,4.098942731,2.5,,0,1.2,1749480240642.999,1749473040642.999,11.4,6.6,120.564,,0,,6.2,,122.3,-111.189,242.864,7.664,120.564,0
2025-06-09T12:44:00.764Z,1749473040.764,1.7,1.7,43.506907,43.506905991,43.506909354,43.506912717,,10.7,0.2,1.2,23679.482,,4.0989552,4.0989574,4.098950066,4.098942731,2.5,,0,1.4,1749480240764,1749473040764,12.1,6.4,120.576,,0,,1.7,,122.3,-111.189,242.876,7.676,120.576,0
2025-06-09T12:44:00.855Z,1749473040.855,0.6,-0.6,43.506907,43.506905991,43.506909354,43.506912717,,10.6,0.1,1.154,23679.49,,4.0989553,4.0989575,4.098950166,4.098942831,2.5,,0,1.354,1749480240855,1749473040855,12.331,7.5,120.586,,0,,-0.6,,122.3,-111.181,242.885,7.686,120.586,0
2025-06-09T12:44:00.960Z,1749473040.960,6.8,-6.8,43.506907,43.506905991,43.506909354,43.506912717,,11.3,0.2,1.1,23679.49,,4.0989553,4.0989575,4.098950166,4.098942831,2.5,,0,1.3,1749480240960.998,1749473040960.998,12.6,8.3,120.596,,0,,-6.8,,122.3,-111.181,242.896,7.696,120.596,0
