ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-09T13:32:00.056Z,1749475920.056,9,9,43.509146,43.509147851,43.509141681,43.509135512,,26.6,1.1,1.9,44242.996,,4.0981507,4.098151215,4.098149499,4.098147784,2.5,,,3,1749483120056,1749475920056,29.6,8.2,142.294,,0,,-9,,11.4,-108.354,229.106,7.494,-142.294,0
2025-06-09T13:32:00.164Z,1749475920.164,14.7,14.7,43.5091461,43.509147951,43.509141781,43.509135612,,27.2,1,1.8,44243.008,,4.0981507,4.098151215,4.098149499,4.098147784,2.5,,0,2.8,1749483120164,1749475920164,30,9.2,142.284,,0,,-14.7,,11.4,-108.351,229.116,7.484,-142.284,0
2025-06-09T13:32:00.257Z,1749475920.257,18.3,18.3,43.5091461,43.509147951,43.509141781,43.509135612,,26.9,0.6,1.7,44243.008,,4.0981507,4.098151215,4.098149499,4.098147784,2.5,,0,2.3,1749483120257.998,1749475920257.998,29.2,8.3,142.274,,0,,-18.3,,11.4,-108.351,229.126,7.474,-142.274,0
2025-06-09T13:32:00.362Z,1749475920.362,21.9,21.9,43.5091462,43.509148051,43.509141881,43.509135712,,26.3,0.5,1.5,44243.02,,4.0981506,4.098151115,4.098149399,4.098147684,2.5,,0,2,1749483120362.999,1749475920362.999,28.3,7,142.264,,0,,-21.9,,11.4,-108.356,229.136,7.464,-142.264,0
2025-06-09T13:32:00.456Z,1749475920.456,24.8,24.8,43.5091464,43.509147409,43.509144046,43.509140683,,24.9,0.4,1.451,44243.043,,4.0981505,4.0981483,4.098155634,4.098162969,2.5,,3127.924,1.841,1749483120456,1749475920456,26.618,6,73.154,,0.319,,-24.8,,302.3,-108.593,229.146,7.454,-73.154,1.1
2025-06-09T13:32:00.552Z,1749475920.552,25,25,43.5091468,43.509147936,43.509144149,43.509140361,,23.7,0.352,1.4,44243.09,,4.0981503,4.098148221,4.098155151,4.098162081,2.5,,48.958,1.677,1749483120552,1749475920552,24.881,7.5,77.845,,0.211,,-25,,307,-108.584,229.155,7.445,-77.845,1
2025-06-09T13:32:00.656Z,1749475920.656,24.1,24.1,43.5091473,43.509148337,43.509144881,43.509141426,,21.5,0.3,1.2,44243.152,,4.09815,4.098147824,4.098155077,4.09816233,2.5,,-35.577,1.5,1749483120656,1749475920656,23,7.8,74.134,,0.301,,-24.1,,303.3,-108.603,229.166,7.434,-74.134,1.1
2025-06-09T13:32:00.762Z,1749475920.762,26,26,43.5091479,43.50914946,43.509144261,43.509139062,,20.228,0.1,1.2,44243.223,,4.0981497,4.098148233,4.098153123,4.098158013,2.5,,211.321,1.3,1749483120762,1749475920762,21.728,6.1,96.524,,0.125,,-26,,325.7,-108.539,229.176,7.424,-96.524,1.1
2025-06-09T13:32:00.856Z,1749475920.856,21.4,21.4,43.5091486,43.509150225,43.509144808,43.509139391,,19.1,0.2,1.3,44243.309,,4.0981493,4.098147975,4.098152392,4.098156809,2.5,,39.362,1.5,1749483120856,1749475920856,20.6,4.4,100.214,,0.195,,-21.4,,329.4,-108.536,229.186,7.414,-100.214,1.1
2025-06-09T13:32:00.961Z,1749475920.961,15.5,15.5,43.5091494,43.509151288,43.509144995,43.509138702,,18.414,0,1.3,44243.406,,4.0981488,4.098148764,4.098148885,4.098149006,2.5,,281.137,1.447,1749483120961.998,1749475920961.998,19.862,2.8,130.004,,0.707,,-15.5,,359.2,-108.444,229.196,7.404,-130.004,1.1
