ISODateTimeUTC,SecondsSince1970,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Leg,Line_C,Line_L,Line_R,Log,LogAlongCourse,Lon,LonBow,LonCenter,LonStern,MagneticVariation,Rank,ROT,Side_lines,TimeLocal,TimeUTC,Total_lines,Trim,TWA_Abs,VMC,VMG,XTE,Heel,DistanceToLeader,COG,BelowLineCalc,TWD,TWS,TWA,SOG
2025-06-09T13:32:00.062Z,1749475920.062,12.1,-12.1,43.5091939,43.509195784,43.509189504,43.509183225,,2.3,1.1,18.2,34480.391,,4.0981684,4.098168227,4.098168803,4.098169378,2.5,,,19.3,1749483120062,1749475920062,21.6,6.7,127.094,,0.724,,12.1,,356.2,-105.628,229.106,7.494,-127.094,1.2
2025-06-09T13:32:00.158Z,1749475920.158,9.2,-9.2,43.5091943,43.509196177,43.509189921,43.509183666,,2.5,1.1,17.5,34480.438,,4.0981683,4.098168014,4.098168967,4.098169919,2.5,,-25.773,18.6,1749483120158.999,1749475920158.999,21.1,6.6,124.584,,0.511,,9.2,,353.7,-105.633,229.116,7.484,-124.584,0.9
2025-06-09T13:32:00.264Z,1749475920.264,5.3,-5.3,43.5091945,43.509196374,43.509190128,43.509183883,,2.9,1.153,17.341,34480.477,,4.0981679,4.098167578,4.098168651,4.098169723,2.5,,-7.619,18.494,1749483120264,1749475920264,21.153,5.4,123.774,,0.5,,5.3,,352.9,-105.661,229.126,7.474,-123.774,0.9
2025-06-09T13:32:00.357Z,1749475920.357,1.6,-1.6,43.5091945,43.509195615,43.509191898,43.509188181,,2.8,1.2,17.2,34480.508,,4.0981675,4.098165399,4.098172402,4.098179404,2.5,,-502.15,18.4,1749483120357,1749475920357,21.2,5,77.064,,0.224,,1.6,,306.2,-105.853,229.136,7.464,-77.064,1
2025-06-09T13:32:00.453Z,1749475920.453,1.2,1.2,43.5091945,43.50919488,43.509193614,43.509192349,,2.4,1.4,15.9,34480.508,,4.0981675,4.09816495,4.09817345,4.09818195,2.5,,-253.611,17.3,1749483120453.999,1749475920453.999,19.7,6.2,52.455,,0.427,,-1.2,,281.6,-105.91,229.145,7.455,-52.455,0.7
2025-06-09T13:32:00.560Z,1749475920.560,3.1,3.1,43.5091949,43.50919528,43.509194014,43.509192749,,2.611,1.1,15.4,34480.551,,4.0981675,4.09816495,4.09817345,4.09818195,2.5,,0,16.5,1749483120560,1749475920560,19.331,7.3,52.444,,0,,-3.1,,281.6,-105.898,229.156,7.444,-52.444,0
2025-06-09T13:32:00.655Z,1749475920.655,1.4,1.4,43.5091952,43.509197088,43.509190795,43.509184502,,2.8,1.2,15,34480.586,,4.0981676,4.098167636,4.098167515,4.098167394,2.5,,-2955.79,16.2,1749483120655,1749475920655,19,8.5,131.635,,0.465,,-1.4,,0.8,-105.636,229.165,7.435,-131.635,0.7
2025-06-09T13:32:00.759Z,1749475920.759,2.2,-2.2,43.5091956,43.509197467,43.509191243,43.509185019,,2.9,1.5,14.6,34480.633,,4.0981676,4.098167985,4.098166702,4.09816542,2.5,,74.038,16.1,1749483120759,1749475920759,19,8.9,139.324,,0.758,,2.2,,8.5,-105.598,229.176,7.424,-139.324,1
2025-06-09T13:32:00.855Z,1749475920.855,4.3,-4.3,43.5091961,43.509197985,43.509191702,43.509185419,,2.797,1.3,14.703,34480.688,,4.0981676,4.09816745,4.09816795,4.098168449,2.5,,3627.083,15.843,1749483120855,1749475920855,18.641,7.6,127.515,,0.548,,4.3,,356.7,-105.624,229.186,7.414,-127.515,0.9
2025-06-09T13:32:00.946Z,1749475920.946,4.2,-4.2,43.5091964,43.509198278,43.509192017,43.509185756,,2.7,0.8,14.8,34480.723,,4.0981674,4.098167663,4.098166786,4.098165909,2.5,,-3856.044,15.6,1749483120946,1749475920946,18.3,5.8,136.605,,0.654,,4.2,,5.8,-105.599,229.195,7.405,-136.605,0.9
2025-06-09T13:32:01.075Z,1749475921.075,0.2,0.2,43.5091969,43.50919859,43.509192957,43.509187325,,2.6,0.8,15.7,34480.781,,4.0981673,4.098166138,4.09817001,4.098173882,2.5,,2540.31,16.5,1749483121075,1749475921075,19.1,2.7,104.285,,0.197,,-0.2,,333.5,-105.709,229.215,7.407,-104.285,0.8
2025-06-09T13:32:01.161Z,1749475921.161,6.6,6.6,43.509197,43.509198872,43.509192632,43.509186393,,2.6,0.892,16.5,34480.805,,4.098167,4.09816666,4.098167793,4.098168925,2.5,,218.393,17.416,1749483121161.999,1749475921161.999,19.979,1.7,123.268,,0.439,,-6.6,,352.5,-105.66,229.232,7.416,-123.268,0.8
2025-06-09T13:32:01.256Z,1749475921.256,12.7,12.7,43.5091978,43.509199095,43.509194779,43.509190462,,2.5,0.991,17.6,34480.898,,4.0981672,4.098165305,4.098171621,4.098177936,2.5,,-417.017,18.405,1749483121256,1749475921256,20.929,2.9,84.049,,0.083,,-12.7,,313.3,-105.759,229.251,7.426,-84.049,0.8
2025-06-09T13:32:01.360Z,1749475921.360,7.6,7.6,43.5091982,43.509200058,43.509193864,43.50918767,,2.739,1.1,18.4,34480.949,,4.0981675,4.098167961,4.098166424,4.098164888,2.5,,-2914.423,19.5,1749483121360,1749475921360,21.979,4.2,140.928,,0.776,,-7.6,,10.2,-105.524,229.272,7.436,-140.928,1
2025-06-09T13:32:01.453Z,1749475921.453,2.1,-2.1,43.5091986,43.509200262,43.509194721,43.50918918,,2.956,0.959,19.3,34481.02,,4.0981682,4.098169434,4.09816532,4.098161206,2.5,,192.555,20.111,1749483121453.999,1749475921453.999,22.929,5.6,159.009,,0.84,,2.1,,28.3,-105.403,229.291,7.445,-159.009,0.9
2025-06-09T13:32:01.560Z,1749475921.560,10.5,,43.5091988,43.509200011,43.509195974,43.509191937,,3.2,0.8,20,34481.066,,4.0981687,4.098170697,4.09816404,4.098157383,2.5,,205.658,20.8,1749483121560,1749475921560,24,7.9,179.212,,0.9,,10.5,,50.1,-105.312,229.312,7.456,179.212,0.9
2025-06-09T13:32:01.655Z,1749475921.655,13.7,13.7,43.509199,43.509199677,43.509197421,43.509195166,,2.9,0.8,20.8,34481.094,,4.0981689,4.09817133,4.098163229,4.098155128,2.5,,198.947,21.6,1749483121655,1749475921655,24.5,9.4,160.331,,0.847,,13.7,,69,-105.273,229.331,7.465,160.331,0.9
2025-06-09T13:32:01.760Z,1749475921.760,12.3,-12.3,43.5091993,43.509200814,43.509195768,43.509190722,,3,0.8,21.7,34481.129,,4.098169,4.098170556,4.09816537,4.098160184,2.5,,-307.619,22.5,1749483121760,1749475921760,25.5,8.5,167.348,,0.781,,12.3,,36.7,-105.3,229.352,7.476,-167.348,0.8
2025-06-09T13:32:01.854Z,1749475921.854,8.4,-8.4,43.5091997,43.509201573,43.509195329,43.509189085,,2.9,0.8,22.1,34481.176,,4.0981688,4.098169126,4.098168039,4.098166951,2.5,,-313.83,22.9,1749483121854,1749475921854,25.8,6.1,137.829,,0.445,,8.4,,7.2,-105.389,229.371,7.485,-137.829,0.6
2025-06-09T13:32:01.957Z,1749475921.957,6.2,-6.2,43.5091999,43.509201709,43.509195678,43.509189647,,2.9,1.069,22.3,34481.203,,4.0981686,4.098167856,4.098170335,4.098172814,2.5,,3232.723,22.674,1749483121957.999,1749475921957.999,25.639,7.4,114.008,,0.325,,6.2,,343.4,-105.484,229.392,7.496,-114.008,0.8
2025-06-09T13:32:02.046Z,1749475922.046,4,-4,43.5091999,43.509201427,43.509196336,43.509191244,,2.9,1.3,21.81,34481.227,,4.0981683,4.09816677,4.09817187,4.098176971,2.5,,-217.977,22.48,1749483122046.999,1749475922046.999,25.5,8.5,94.595,,0.04,,4,,324,-105.576,229.405,7.495,-94.595,0.5
