ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG
2025-06-08T08:42:00.062Z,1749372120.062,35.5,-28.3,28.3,28.3,43.5187621,43.518763637,43.518758513,43.51875339,58.704,0.9,2.9,26926.941,4.1056857,4.105687212,4.105682172,4.105677132,2.5,,3.8,20.4,1749379320062,1749372120062,62.526,8.9,-90.388,90.388,305.112,7.988,0.138
2025-06-08T08:42:00.157Z,1749372120.157,34.2,-31.9,31.9,31.9,43.5187699,43.518771462,43.518766256,43.518761051,58.4,1,2.7,26928.004,4.1056933,4.105694763,4.105689885,4.105685007,2.5,-13.684,3.7,20.5,1749379320157,1749372120157,62.1,10.4,-89.069,89.069,305.131,7.969,0.333
2025-06-08T08:42:00.259Z,1749372120.259,35.6,-31.7,31.7,31.7,43.5187776,43.518779135,43.518774018,43.518768901,55.8,1.2,2.7,26929.072,4.1057012,4.105702716,4.105697663,4.105692611,2.5,13.725,3.9,20.5,1749379320259,1749372120259,59.7,9.2,-90.448,90.448,305.152,7.948,0.16
2025-06-08T08:42:00.357Z,1749372120.357,36.7,-30.3,30.3,30.3,43.5187851,43.518786614,43.518781568,43.518776522,53.5,1.1,2.6,26930.131,4.1057093,4.105710856,4.105705669,4.105700483,2.5,11.225,3.7,20.6,1749379320357,1749372120357,57.2,7.5,-91.529,91.529,305.171,7.929,0.55
2025-06-08T08:42:00.456Z,1749372120.456,38,-34.6,34.6,34.6,43.5187925,43.518793988,43.518789028,43.518784069,51.1,1.2,2.9,26931.203,4.1057178,4.105719403,4.10571406,4.105708716,2.5,13,4.1,20.6,1749379320456.999,1749372120456.999,55.2,9.4,-92.809,92.809,305.191,7.909,1.009
2025-06-08T08:42:00.555Z,1749372120.555,39.8,-36.4,36.4,36.4,43.5188,43.518801451,43.518796615,43.51879178,51.9,1.5,3.3,26932.303,4.1057267,4.105728367,4.105722811,4.105717256,2.5,18.367,4.8,20.6,1749379320555,1749372120555,56.7,12.4,-94.589,94.589,305.211,7.889,1.648
2025-06-08T08:42:00.657Z,1749372120.657,40.9,-35.3,35.3,35.3,43.5188073,43.518808727,43.51880397,43.518799213,50.8,1.6,3,26933.393,4.1057357,4.105737405,4.105731722,4.10572604,2.5,10.784,4.6,20.6,1749379320657,1749372120657,55.4,15.7,-95.669,95.669,305.231,7.869,2.035
2025-06-08T08:42:00.756Z,1749372120.756,42.3,-31.8,31.8,31.8,43.5188145,43.518815896,43.518811242,43.518806587,50.549,2,3,26934.506,4.1057453,4.105747052,4.105741211,4.10573537,2.5,14,5,20.7,1749379320756.998,1749372120756.998,55.208,15.8,-97.049,97.049,305.251,7.849,2.54
2025-06-08T08:42:00.856Z,1749372120.856,43.7,-24.8,24.8,24.8,43.5188221,43.518823465,43.518818915,43.518814365,50.3,1.896,2.8,26935.619,4.1057543,4.105756099,4.105750103,4.105744107,2.5,14.141,4.75,20.8,1749379320856,1749372120856,55.018,13,-98.429,98.429,305.271,7.829,3.049
2025-06-08T08:42:00.947Z,1749372120.947,41,-25.9,25.9,25.9,43.5188299,43.518831325,43.518826575,43.518821825,50.6,1.8,2.758,26936.73,4.1057629,4.105764608,4.105758914,4.10575322,2.5,-29.67,4.521,20.9,1749379320947,1749372120947,54.844,12.2,-95.711,95.711,305.289,7.811,2.08
