ISODateTimeUTC,SecondsSince1970,COG,Heel,Heel_Abs,Heel_Lwd,Lat,LatBow,LatCenter,LatStern,Line_C,Line_L,Line_R,Log,Lon,LonBow,LonCenter,LonStern,MagneticVariation,ROT,Side_lines,SOG,TimeLocal,TimeUTC,Total_lines,Trim,TWA,TWA_Abs,TWD,TWS,VMG
2025-06-11T12:58:02.358Z,1749646682.358,328.1,-18.4,18.4,18.4,43.5150737,43.515075303,43.51506996,43.515064617,35,1.8,2.8,22351.477,4.0964369,4.096435524,4.09644011,4.096444696,2.5,6.061,4.6,19.4,1749653882358,1749646682358,39.6,9.7,-138.872,138.872,189.228,6.364,14.613
2025-06-11T12:58:02.454Z,1749646682.454,328.7,-18.3,18.3,18.3,43.5150812,43.515082813,43.515077436,43.515072058,35.341,1.7,2.946,22352.465,4.0964303,4.096428947,4.096433456,4.096437965,2.5,6.186,4.697,19.4,1749653882454.999,1749646682454.999,40.039,10.2,-139.491,139.491,189.209,6.355,14.75
2025-06-11T12:58:02.556Z,1749646682.556,327.1,-17.3,17.3,17.3,43.5150888,43.515090385,43.515085101,43.515079817,35.7,1.7,3.1,22353.455,4.0964239,4.096422486,4.0964272,4.096431914,2.5,-15.687,4.8,19.3,1749653882556.997,1749646682556.997,40.5,8.8,-137.911,137.911,189.189,6.344,14.323
2025-06-11T12:58:02.644Z,1749646682.644,328.6,-15.3,15.3,15.3,43.5150962,43.515097812,43.51509244,43.515087068,36.9,1.584,2.882,22354.441,4.0964172,4.096415844,4.096420365,4.096424887,2.5,17.241,4.509,19.3,1749653882644,1749646682644,40.645,8,-139.429,139.429,189.171,6.336,14.66
2025-06-11T12:58:02.756Z,1749646682.756,326.9,-14.6,14.6,14.6,43.5151033,43.515104882,43.515099609,43.515094337,37.2,1.432,2.6,22355.398,4.0964105,4.096409078,4.096413817,4.096418557,2.5,-15.045,4.131,19.3,1749653882756.998,1749646682756.998,40.834,8.8,-137.751,137.751,189.149,6.324,14.287
2025-06-11T12:58:02.856Z,1749646682.856,325.1,-19.9,19.9,19.9,43.5151104,43.515111948,43.515106787,43.515101625,37.2,1.3,2.5,22356.369,4.0964035,4.09640201,4.096406976,4.096411941,2.5,-18.181,3.8,19.3,1749653882856,1749646682856,41,13.2,-135.971,135.971,189.129,6.314,13.877
2025-06-11T12:58:02.957Z,1749646682.957,324.5,-18.4,18.4,18.4,43.5151175,43.515119037,43.515113913,43.51510879,36.6,1.6,2.4,22357.344,4.0963964,4.096394888,4.096399928,4.096404967,2.5,-5.882,4,19.3,1749653882957.999,1749646682957.999,40.6,10.5,-135.392,135.392,189.108,6.304,13.74
2025-06-11T12:58:03.058Z,1749646683.058,324,-14.3,14.3,14.3,43.5151245,43.515126027,43.515120936,43.515115844,35.867,1.4,2.2,22358.297,4.0963896,4.09638807,4.096393171,4.096398272,2.5,-5,3.6,19.2,1749653883058,1749646683058,39.5,7.8,-134.883,134.883,189.117,6.312,13.549
2025-06-11T12:58:03.160Z,1749646683.160,324.8,-18.1,18.1,18.1,43.5151315,43.515133043,43.5151279,43.515122757,35.119,1.2,2.2,22359.264,4.0963825,4.096380999,4.096386002,4.096391004,2.5,7.843,3.4,19.2,1749653883160,1749646683160,38.378,8.8,-135.652,135.652,189.148,6.332,13.73
2025-06-11T12:58:03.257Z,1749646683.257,323.5,-22.8,22.8,22.8,43.5151382,43.515139718,43.515134659,43.5151296,34.4,1.1,1.8,22360.197,4.0963755,4.096373951,4.096379113,4.096384276,2.5,-13.265,2.9,19.1,1749653883257.998,1749646683257.998,37.3,10.6,-134.323,134.323,189.177,6.352,13.345
2025-06-11T12:58:03.358Z,1749646683.358,322.7,-25.8,25.8,25.8,43.5151454,43.515146902,43.515141896,43.515136889,33.9,1.2,1.8,22361.174,4.0963686,4.096367022,4.096372281,4.09637754,2.5,-8,3,19,1749653883358,1749646683358,36.9,15.1,-133.493,133.493,189.207,6.372,13.077
2025-06-11T12:58:03.456Z,1749646683.456,324.8,-22.9,22.9,22.9,43.5151527,43.515154243,43.5151491,43.515143957,32,1.1,1.653,22362.148,4.0963619,4.096360399,4.096365402,4.096370404,2.5,21.428,2.804,18.9,1749653883456,1749646683456,35.234,12.9,-135.563,135.563,189.237,6.391,13.495
2025-06-11T12:58:03.558Z,1749646683.558,326.5,-17.6,17.6,17.6,43.51516,43.515161574,43.515156326,43.515151078,30.9,1.1,1.5,22363.129,4.0963551,4.096353663,4.096358453,4.096363243,2.5,16.667,2.6,18.9,1749653883558,1749646683558,33.5,11.4,-137.233,137.233,189.267,6.412,13.875
2025-06-11T12:58:03.655Z,1749646683.655,326.1,-14.9,14.9,14.9,43.5151677,43.515169267,43.515164043,43.51515882,29.4,1.1,1.6,22364.129,4.0963487,4.096347248,4.096352088,4.096356929,2.5,-4.124,2.7,18.9,1749653883655,1749646683655,32.1,10.7,-136.803,136.803,189.296,6.431,13.778
2025-06-11T12:58:03.746Z,1749646683.746,328.9,-12.6,12.6,12.6,43.515175,43.515176617,43.515171228,43.515165839,27.4,1,1.691,22365.094,4.0963422,4.096340855,4.096345338,4.096349821,2.5,30.769,2.655,18.9,1749653883746,1749646683746,30.153,9.3,-139.576,139.576,189.324,6.449,14.388
2025-06-11T12:58:03.856Z,1749646683.856,326.9,-8.2,8.2,8.2,43.5151825,43.515184082,43.515178809,43.515173537,25.2,0.8,1.8,22366.076,4.0963358,4.096334378,4.096339117,4.096343857,2.5,-18.182,2.6,18.8,1749653883856,1749646683856,27.8,7.1,-137.543,137.543,189.357,6.471,13.87
2025-06-11T12:58:03.957Z,1749646683.957,328.3,-14.1,14.1,14.1,43.5151898,43.515191406,43.515186052,43.515180697,24.6,1,1.8,22367.029,4.0963296,4.096328232,4.096332792,4.096337352,2.5,13.726,2.8,18.9,1749653883957.999,1749646683957.999,27.4,11.8,-138.913,138.913,189.387,6.492,14.245
2025-06-11T12:58:04.062Z,1749646684.062,328.2,-16,16,16,43.5151971,43.515198705,43.515193356,43.515188007,24.039,1,1.749,22367.986,4.0963233,4.096321928,4.096326501,4.096331074,2.5,-0.961,2.749,18.9,1749653884062,1749646684062,26.788,13.5,-138.794,138.794,189.406,6.494,14.219
2025-06-11T12:58:04.161Z,1749646684.161,327.8,-10.7,10.7,10.7,43.5152048,43.515206398,43.515201072,43.515195747,23.5,1,1.7,22368.971,4.0963173,4.096315913,4.096320537,4.096325162,2.5,-4,2.7,18.8,1749653884161.999,1749646684161.999,26.2,11.2,-138.384,138.384,189.416,6.484,14.055
2025-06-11T12:58:04.256Z,1749646684.256,330.3,-9.4,9.4,9.4,43.5152121,43.51521374,43.515208273,43.515202807,22.9,0.9,1.5,22369.924,4.0963111,4.09630981,4.09631411,4.09631841,2.5,26.316,2.4,18.9,1749653884256.998,1749646684256.998,25.3,9.7,-140.874,140.874,189.426,6.474,14.662
2025-06-11T12:58:04.358Z,1749646684.358,328.5,-16.6,16.6,16.6,43.5152196,43.51522121,43.515215844,43.515210478,21.6,0.8,1.635,22370.885,4.0963052,4.09630384,4.096308374,4.096312909,2.5,-17.821,2.501,18.9,1749653884358,1749646684358,24.896,14.8,-139.064,139.064,189.436,6.464,14.278
2025-06-11T12:58:04.456Z,1749646684.456,329.8,-12.5,12.5,12.5,43.5152271,43.515228732,43.515223292,43.515217853,21.4,1,1.765,22371.857,4.096299,4.09629769,4.096302056,4.096306421,2.5,13.265,2.599,18.9,1749653884456,1749646684456,24.504,12.2,-140.354,140.354,189.446,6.454,14.553
2025-06-11T12:58:04.556Z,1749646684.556,329.1,-10.9,10.9,10.9,43.5152348,43.51523642,43.51523102,43.51522562,21.4,0.8,1.9,22372.846,4.0962929,4.096291563,4.09629602,4.096300476,2.5,-6.931,2.7,18.9,1749653884556.997,1749646684556.997,24.1,11.9,-139.644,139.644,189.456,6.444,14.403
2025-06-11T12:58:04.656Z,1749646684.656,330,-14,14,14,43.5152422,43.515243835,43.515238385,43.515232934,21,0.7,2.3,22373.801,4.0962869,4.096285598,4.096289937,4.096294277,2.5,9.091,3,18.9,1749653884656,1749646684656,24,11.9,-140.534,140.534,189.466,6.434,14.591
2025-06-11T12:58:04.760Z,1749646684.760,329.1,-10.1,10.1,10.1,43.5152496,43.51525122,43.51524582,43.51524042,20.4,0.9,2.2,22374.754,4.0962809,4.096279563,4.09628402,4.096288476,2.5,-8.654,3.1,18.8,1749653884760,1749646684760,23.5,9.2,-139.624,139.624,189.476,6.424,14.322
2025-06-11T12:58:04.844Z,1749646684.844,329.8,-8.3,8.3,8.3,43.5152571,43.515258732,43.515253292,43.515247853,21.3,0.7,1.8,22375.723,4.0962748,4.09627349,4.096277856,4.096282221,2.5,8.333,2.5,18.7,1749653884844,1749646684844,23.8,8.3,-140.316,140.316,189.484,6.416,14.391
2025-06-11T12:58:04.957Z,1749646684.957,329.2,-12.6,12.6,12.6,43.5152647,43.515266322,43.515260916,43.51525551,21.264,0.617,1.7,22376.705,4.0962686,4.096267267,4.096271711,4.096276154,2.5,-5.263,2.472,18.7,1749653884957.999,1749646684957.999,24.199,9.5,-139.704,139.704,189.496,6.404,14.263
2025-06-11T12:58:05.064Z,1749646685.064,329.6,-13.4,13.4,13.4,43.515272,43.515273628,43.5152682,43.515262772,21.231,0.541,2,22377.654,4.0962625,4.096261183,4.096265574,4.096269966,2.5,3.773,2.447,18.7,1749653885064,1749646685064,24.569,10.2,-140.1,140.1,189.5,6.4,14.346
2025-06-11T12:58:05.164Z,1749646685.164,328.8,-17.1,17.1,17.1,43.5152796,43.515281215,43.515275832,43.515270449,21.2,0.468,1.8,22378.621,4.0962567,4.096255351,4.096259847,4.096264343,2.5,-8,2.423,18.7,1749653885164,1749646685164,24.919,13.5,-139.3,139.3,189.5,6.4,14.177
2025-06-11T12:58:05.257Z,1749646685.257,330.7,-17,17,17,43.5152871,43.515288747,43.515283258,43.51527777,21.636,0.4,2,22379.59,4.0962506,4.096249326,4.096253573,4.09625782,2.5,20.213,2.4,18.7,1749653885257.998,1749646685257.998,25.248,14.1,-141.2,141.2,189.5,6.4,14.574
2025-06-11T12:58:05.358Z,1749646685.358,329.5,-14.7,14.7,14.7,43.515295,43.515296627,43.515291204,43.515285782,22.1,0.7,1.934,22380.584,4.0962448,4.096243479,4.096247883,4.096252288,2.5,-12,2.466,18.6,1749653885358,1749646685358,25.597,11.5,-140,140,189.5,6.4,14.248
2025-06-11T12:58:05.456Z,1749646685.456,331.6,-12.1,12.1,12.1,43.5153027,43.515304361,43.515298825,43.515293289,22.6,1,1.868,22381.561,4.096239,4.096237762,4.096241889,4.096246017,2.5,21.429,2.532,18.8,1749653885456,1749646685456,25.94,10.5,-142.1,142.1,189.5,6.4,14.835
2025-06-11T12:58:05.559Z,1749646685.559,331.3,-10.8,10.8,10.8,43.5153104,43.515312056,43.515306536,43.515301015,23.7,0.8,1.8,22382.549,4.0962329,4.09623165,4.096235817,4.096239985,2.5,-2.913,2.6,18.8,1749653885559,1749646685559,26.3,9.5,-141.8,141.8,189.5,6.4,14.774
2025-06-11T12:58:05.656Z,1749646685.656,330.3,-10.8,10.8,10.8,43.5153181,43.51531974,43.515314273,43.515308807,23.8,1,2,22383.529,4.096227,4.09622571,4.09623001,4.09623431,2.5,-10.309,3,18.8,1749653885656,1749646685656,26.8,10.1,-140.8,140.8,189.5,6.4,14.569
2025-06-11T12:58:05.760Z,1749646685.760,330.8,-10.5,10.5,10.5,43.515326,43.515327648,43.515322154,43.515316661,24.5,1.1,2.5,22384.547,4.0962206,4.09621933,4.096223564,4.096227798,2.5,4.808,3.6,18.8,1749653885760,1749646685760,28.1,8.7,-141.3,141.3,189.5,6.4,14.672
2025-06-11T12:58:05.856Z,1749646685.856,329.4,-10.1,10.1,10.1,43.5153336,43.515335225,43.515329808,43.515324391,25.3,1.2,2.399,22385.537,4.0962142,4.096212875,4.096217292,4.09622171,2.5,-14.583,3.6,18.9,1749653885856,1749646685856,28.656,8.3,-139.9,139.9,189.5,6.4,14.457
2025-06-11T12:58:05.950Z,1749646685.950,328.5,-9.7,9.7,9.7,43.5153411,43.51534271,43.515337344,43.515331978,25.6,1.3,2.3,22386.537,4.0962074,4.09620604,4.096210574,4.096215109,2.5,-9.574,3.6,19,1749653885950,1749646685950,29.2,7.5,-139,139,189.5,6.4,14.339
2025-06-11T12:58:06.073Z,1749646686.073,326.6,-11.2,11.2,11.2,43.5153485,43.515350076,43.515344822,43.515339568,26.4,1.4,2.3,22387.521,4.0962007,4.096199267,4.096204044,4.096208821,2.5,-15.323,3.7,19.1,1749653886073.998,1749646686073.998,30.1,8.2,-137.115,137.115,189.485,6.393,13.995
2025-06-11T12:58:06.148Z,1749646686.148,326.4,-11.9,11.9,11.9,43.5153557,43.515357273,43.515352031,43.515346789,27.9,1.319,2.221,22388.5,4.0961937,4.096192259,4.096197062,4.096201864,2.5,-2.667,3.647,19.2,1749653886148.998,1749646686148.998,30.839,7.7,-136.93,136.93,189.47,6.385,14.026
2025-06-11T12:58:06.260Z,1749646686.260,324.8,-14,14,14,43.5153628,43.515364343,43.5153592,43.515354057,28.7,1.2,2.104,22389.453,4.0961871,4.096185599,4.096190602,4.096195604,2.5,-14.414,3.569,19.2,1749653886260,1749646686260,31.934,7.6,-135.352,135.352,189.448,6.374,13.66
2025-06-11T12:58:06.358Z,1749646686.358,325.9,-16.9,16.9,16.9,43.5153699,43.515371463,43.515366252,43.515361041,29.4,1.5,2,22390.406,4.0961805,4.09617904,4.096183906,4.096188771,2.5,11.225,3.5,19.2,1749653886358,1749646686358,32.9,9.8,-136.472,136.472,189.428,6.364,13.921
2025-06-11T12:58:06.456Z,1749646686.456,326,-19.1,19.1,19.1,43.5153771,43.515378665,43.515373448,43.51536823,30,1.4,2.2,22391.363,4.096174,4.096172544,4.096177397,4.09618225,2.5,1.02,3.6,19.2,1749653886456,1749646686456,33.6,10.5,-136.591,136.591,189.409,6.354,13.948
2025-06-11T12:58:06.568Z,1749646686.568,326.6,-13.6,13.6,13.6,43.5153846,43.515386176,43.515380922,43.515375668,30.3,1.3,2.1,22392.348,4.0961675,4.096166067,4.096170844,4.096175621,2.5,5.357,3.4,19,1749653886568,1749646686568,33.7,8.9,-137.214,137.214,189.386,6.343,13.944
2025-06-11T12:58:06.656Z,1749646686.656,327.9,-14.9,14.9,14.9,43.5153917,43.515393299,43.515387968,43.515382637,30.5,1.4,2.1,22393.27,4.0961616,4.096160216,4.096164828,4.09616944,2.5,14.773,3.5,19.1,1749653886656,1749646686656,34,9.3,-138.531,138.531,189.369,6.334,14.312
2025-06-11T12:58:06.757Z,1749646686.757,328.6,-19.9,19.9,19.9,43.5153991,43.515400712,43.51539534,43.515389968,30.7,1.2,1.7,22394.229,4.0961555,4.096154144,4.096158665,4.096163187,2.5,6.863,2.9,19,1749653886757.998,1749646686757.998,33.6,12.7,-139.252,139.252,189.348,6.324,14.394
2025-06-11T12:58:06.855Z,1749646686.855,329,-20,20,20,43.5154063,43.515407918,43.515402524,43.515397129,31.5,1.2,1.8,22395.174,4.0961493,4.096147959,4.096152429,4.096156898,2.5,4.124,3,18.9,1749653886855,1749646686855,34.5,13.6,-139.671,139.671,189.329,6.314,14.408
2025-06-11T12:58:06.956Z,1749646686.956,328.3,-18.8,18.8,18.8,43.5154139,43.515415506,43.515410152,43.515404797,31.3,1.2,1.9,22396.139,4.0961435,4.096142132,4.096146692,4.096151252,2.5,-6.863,3.1,18.8,1749653886956.999,1749646686956.999,34.4,12.4,-138.991,138.991,189.309,6.304,14.187
2025-06-11T12:58:07.046Z,1749646687.046,330.5,-19.3,19.3,19.3,43.5154214,43.515423043,43.515417566,43.515412088,31.4,1.138,2,22397.104,4.0961375,4.096136218,4.096140491,4.096144765,2.5,24.445,3.007,18.7,1749653887046.999,1749646687046.999,33.913,10.8,-141.195,141.195,189.305,6.309,14.573
2025-06-11T12:58:07.161Z,1749646687.161,330.4,-17,17,17,43.5154292,43.515430842,43.515425369,43.515419897,30.597,1.059,1.9,22398.09,4.0961317,4.096130414,4.096134701,4.096138987,2.5,-0.87,2.889,18.7,1749653887161.999,1749646687161.999,33.291,10.4,-141.084,141.084,189.316,6.332,14.55
2025-06-11T12:58:07.248Z,1749646687.248,331.5,-14,14,14,43.5154371,43.515438759,43.515433228,43.515427698,29.996,1,1.8,22399.074,4.0961262,4.096124958,4.096129099,4.09613324,2.5,12.791,2.8,18.7,1749653887248,1749646687248,32.825,9.7,-142.175,142.175,189.325,6.35,14.771
2025-06-11T12:58:07.361Z,1749646687.361,332.8,-15.4,15.4,15.4,43.5154448,43.515446479,43.515440882,43.515435284,29.2,1,1.8,22400.045,4.0961205,4.09611931,4.096123277,4.096127244,2.5,11.403,2.91,18.7,1749653887361.999,1749646687361.999,32.209,9.7,-143.464,143.464,189.336,6.372,15.025
2025-06-11T12:58:07.456Z,1749646687.456,331.8,-16.9,16.9,16.9,43.5154525,43.515454164,43.515448617,43.515443071,28.7,1.2,1.8,22401.018,4.0961148,4.09611357,4.096117671,4.096121772,2.5,-10.638,3,18.7,1749653887456,1749646687456,31.7,8.8,-142.454,142.454,189.346,6.391,14.827
2025-06-11T12:58:07.558Z,1749646687.558,331.4,-16.9,16.9,16.9,43.5154602,43.515461858,43.515456332,43.515450807,29.1,1.1,2,22401.994,4.096109,4.096107754,4.096111908,4.096116062,2.5,-3.922,3.1,18.8,1749653887558,1749646687558,32.2,11.8,-142.044,142.044,189.356,6.412,14.824
2025-06-11T12:58:07.657Z,1749646687.657,331.7,-19.4,19.4,19.4,43.5154677,43.515469362,43.515463821,43.51545828,29.3,1.2,1.9,22402.959,4.096103,4.096101766,4.09610588,4.096109994,2.5,3.03,3.1,18.8,1749653887657,1749646687657,32.4,11.7,-142.334,142.334,189.366,6.431,14.882
2025-06-11T12:58:07.762Z,1749646687.762,329.9,-19.3,19.3,19.3,43.5154756,43.515477233,43.515471789,43.515466344,30,1.2,1.7,22403.945,4.0960974,4.096096094,4.096100447,4.096104799,2.5,-17.143,2.9,18.8,1749653887762,1749646687762,32.9,10.1,-140.524,140.524,189.376,6.452,14.512
2025-06-11T12:58:07.857Z,1749646687.857,332.6,-15.2,15.2,15.2,43.5154836,43.515485276,43.515479689,43.515474101,28.6,1,2.039,22404.939,4.0960919,4.096090702,4.096094696,4.096098689,2.5,28.421,3.191,18.8,1749653887857,1749646687857,33.239,10,-143.214,143.214,189.386,6.471,15.057
2025-06-11T12:58:07.957Z,1749646687.957,333.2,-13.4,13.4,13.4,43.5154912,43.515492885,43.515487268,43.51548165,30.1,1.1,2.4,22405.902,4.0960862,4.096085026,4.096088939,4.096092852,2.5,5.941,3.5,18.9,1749653887957.999,1749646687957.999,33.6,8.7,-143.804,143.804,189.396,6.492,15.252
2025-06-11T12:58:08.048Z,1749646688.048,331.3,-11.9,11.9,11.9,43.5154987,43.515500356,43.515494836,43.515489315,30.9,1.7,2.9,22406.852,4.0960806,4.09607935,4.096083517,4.096087685,2.5,-20.879,4.6,18.9,1749653888048.999,1749646688048.999,35.5,7.2,-141.885,141.885,189.415,6.5,14.87
2025-06-11T12:58:08.163Z,1749646688.163,331.4,-15.3,15.3,15.3,43.5155063,43.515507958,43.515502432,43.515496907,33.6,1.7,2.6,22407.826,4.0960746,4.096073354,4.096077508,4.096081662,2.5,0.877,4.3,18.9,1749653888163,1749646688163,37.9,7.3,-141.951,141.951,189.449,6.5,14.883
2025-06-11T12:58:08.260Z,1749646688.260,330.4,-21.9,21.9,21.9,43.5155137,43.515515342,43.515509869,43.515504397,34.1,1.4,2.432,22408.793,4.0960683,4.096067014,4.096071301,4.096075587,2.5,-10.204,3.964,18.9,1749653888260.997,1749646688260.997,38.319,11.4,-140.922,140.922,189.478,6.5,14.672
2025-06-11T12:58:08.346Z,1749646688.346,328,-25.6,25.6,25.6,43.5155214,43.515523001,43.515517664,43.515512327,36,1.5,2.285,22409.781,4.0960622,4.09606082,4.096065419,4.096070018,2.5,-27.906,3.67,18.9,1749653888346.999,1749646688346.999,38.686,11.5,-138.496,138.496,189.504,6.5,14.154
